序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1921,雲林縣,2013/11/08,麥寮,3.9,0.42,-,45.1,66,86,52.0,12.18,2.39,9.79,2.15,0.103,2.05,-,24.07,87.67,68.0
1922,雲林縣,2013/11/08,臺西,4.8,0.4,-,46.1,69,85,49.0,16.57,2.46,14.08,2.168,0.145,2.02,-,25.27,87.21,68.0
1923,雲林縣,2013/11/07,斗六,4.3,0.56,-,31.4,66,93,55.0,18.52,1.1,17.41,-,-,-,1.31,25.74,77.99,72.0
1924,雲林縣,2013/11/07,崙背,3.8,0.41,-,35.0,57,75,40.0,11.56,0.7,10.82,-,-,-,2.44,25.16,84.66,62.0
1925,雲林縣,2013/11/07,麥寮,3.6,0.43,-,38.5,61,78,38.0,15.22,2.71,12.5,1.919,0.086,1.83,-,24.06,83.72,64.0
1926,雲林縣,2013/11/07,臺西,3.4,0.32,-,44.9,66,-,29.0,9.25,0.75,8.43,1.935,0.067,1.87,-,25.01,85.03,6.0
1927,雲林縣,2013/11/06,斗六,4.1,0.54,-,27.7,61,73,45.0,24.27,4.94,19.33,-,-,-,1.59,24.93,80.06,68.0
1928,雲林縣,2013/11/06,崙背,3.6,0.41,-,27.0,43,71,32.0,14.64,2.29,12.34,-,-,-,2.69,24.38,89.72,60.0
1929,雲林縣,2013/11/06,麥寮,2.1,0.33,-,37.4,50,53,32.0,9.44,0.92,8.5,1.87,0.063,1.81,-,23.29,88.97,52.0
1930,雲林縣,2013/11/06,臺西,2.2,0.28,-,42.7,53,-,24.0,6.14,0.55,5.55,1.888,0.048,1.84,-,24.25,90.1,4.0
1931,雲林縣,2013/11/05,斗六,3.2,0.53,-,23.9,50,65,37.0,23.44,2.11,21.33,-,-,-,1.39,24.39,76.67,58.0
1932,雲林縣,2013/11/05,崙背,4.7,0.55,-,31.2,45,55,29.0,16.31,1.09,15.23,-,-,-,2.67,24.19,82.91,52.0
1933,雲林縣,2013/11/05,麥寮,4.2,0.42,-,39.5,48,49,30.0,12.18,1.6,10.58,1.881,0.081,1.8,-,23.24,82.71,49.0
1934,雲林縣,2013/11/05,臺西,3.0,0.97,-,44.0,53,61,24.0,9.09,0.62,8.39,1.926,0.063,1.86,-,24.04,85.54,56.0
1935,雲林縣,2013/11/04,斗六,2.8,0.4,-,33.0,51,48,23.0,14.65,1.94,12.71,-,-,-,1.91,25.27,76.15,62.0
1936,雲林縣,2013/11/04,崙背,2.7,0.38,-,38.2,45,41,18.0,12.0,1.24,10.77,-,-,-,4.1,24.63,81.58,45.0
1937,雲林縣,2013/11/04,麥寮,4.4,0.39,-,39.1,51,52,25.0,14.15,1.3,12.81,1.815,0.059,1.76,-,23.79,80.41,51.0
1938,雲林縣,2013/11/04,臺西,3.6,0.32,-,43.5,56,106,21.0,11.09,1.07,10.01,1.911,0.055,1.86,-,24.56,83.43,78.0
1939,雲林縣,2013/11/03,斗六,2.7,0.31,-,21.1,36,48,24.0,12.92,2.61,10.31,-,-,-,1.94,26.05,82.5,48.0
1940,雲林縣,2013/11/03,崙背,2.7,0.27,-,24.6,32,46,14.0,9.34,1.3,8.04,-,-,-,3.35,25.79,89.15,46.0
1941,雲林縣,2013/11/03,麥寮,1.6,0.21,-,32.0,38,40,17.0,8.28,1.39,6.9,1.75,0.02,1.73,-,24.73,88.11,40.0
1942,雲林縣,2013/11/03,臺西,2.1,0.15,-,34.9,44,46,11.0,5.22,0.66,4.53,1.813,0.021,1.79,-,25.53,89.64,46.0
1943,雲林縣,2013/11/02,斗六,4.5,0.39,-,19.6,38,62,33.0,17.66,2.32,15.34,-,-,-,1.51,25.58,85.99,56.0
1944,雲林縣,2013/11/02,崙背,2.4,0.28,-,24.9,29,49,15.0,9.07,0.75,8.31,-,-,-,2.65,25.5,93.82,49.0
1945,雲林縣,2013/11/02,麥寮,1.1,0.19,-,38.2,40,34,14.0,5.75,1.08,4.66,1.769,0.02,1.75,-,24.55,90.86,34.0
1946,雲林縣,2013/11/02,臺西,1.8,0.15,-,40.5,43,33,13.0,4.34,0.91,3.42,-,-,-,-,25.47,91.47,33.0
1947,雲林縣,2013/11/01,斗六,3.3,0.5,-,35.2,83,76,43.0,22.15,3.23,18.92,-,-,-,1.24,26.45,74.41,91.0
1948,雲林縣,2013/11/01,崙背,2.2,0.3,-,32.8,58,56,24.0,12.26,1.44,10.82,-,-,-,2.56,26.14,84.61,60.0
1949,雲林縣,2013/11/01,麥寮,3.2,0.27,-,34.5,51,71,22.0,13.25,3.21,10.04,1.778,0.057,1.72,-,25.21,84.31,60.0
1950,雲林縣,2013/11/01,臺西,4.7,0.19,-,37.7,52,35,14.0,9.85,0.91,8.91,1.855,0.045,1.81,-,26.23,85.49,35.0
1951,嘉義縣,2013/11/30,朴子,4.0,0.41,-,41.2,76,99,59.0,17.94,1.99,15.95,-,-,-,1.39,16.42,62.03,74.0
1952,嘉義縣,2013/11/30,新港,4.2,0.48,-,35.2,70,104,59.0,22.67,3.6,19.08,-,-,-,1.45,15.74,64.61,77.0
1953,嘉義縣,2013/11/29,朴子,4.8,0.28,-,41.2,54,159,42.0,12.15,1.39,10.76,-,-,-,3.25,15.9,46.9,104.0
1954,嘉義縣,2013/11/29,新港,4.3,0.33,-,39.2,53,103,40.0,12.63,1.64,10.99,-,-,-,3.91,14.92,52.15,76.0
1955,嘉義縣,2013/11/28,朴子,3.9,0.31,-,28.8,30,113,35.0,14.76,2.07,12.69,-,-,-,3.96,16.74,62.9,82.0
1956,嘉義縣,2013/11/28,新港,3.7,0.35,-,27.2,30,70,31.0,15.14,1.69,13.4,-,-,-,4.72,15.7,67.59,60.0
1957,嘉義縣,2013/11/27,朴子,3.4,0.34,-,40.5,62,172,52.0,13.59,1.76,11.83,-,-,-,2.96,21.16,73.74,111.0
1958,嘉義縣,2013/11/27,新港,4.0,0.46,-,31.7,51,161,59.0,21.43,3.71,17.72,-,-,-,3.56,20.98,74.23,106.0
1959,嘉義縣,2013/11/26,朴子,3.3,0.4,-,43.2,72,123,46.0,16.55,2.88,13.66,-,-,-,1.74,20.75,67.61,86.0
1960,嘉義縣,2013/11/26,新港,3.5,0.45,-,40.0,68,112,39.0,18.29,2.88,15.41,-,-,-,1.68,20.78,70.0,81.0
1961,嘉義縣,2013/11/25,朴子,3.4,0.48,-,36.2,45,77,35.0,12.98,1.17,11.83,-,-,-,3.22,20.57,75.99,64.0
1962,嘉義縣,2013/11/25,新港,2.7,0.51,-,34.7,46,61,29.0,14.27,1.64,12.63,-,-,-,3.93,20.13,76.41,56.0
1963,嘉義縣,2013/11/24,朴子,2.4,0.4,-,37.4,66,112,65.0,13.35,2.99,10.36,-,-,-,1.59,22.21,-,81.0
1964,嘉義縣,2013/11/24,新港,3.0,0.5,-,37.2,74,133,83.0,18.18,2.9,15.28,-,-,-,1.78,22.29,79.93,92.0
1965,嘉義縣,2013/11/23,朴子,3.5,0.43,-,30.5,63,84,49.0,24.38,8.67,15.71,-,-,-,1.34,21.92,78.2,71.0
1966,嘉義縣,2013/11/23,新港,3.4,0.51,-,25.5,56,92,53.0,30.92,13.34,17.58,-,-,-,1.38,21.21,77.16,71.0
1967,嘉義縣,2013/11/22,朴子,3.0,0.37,-,14.5,31,74,38.0,20.32,2.71,17.61,-,-,-,1.79,20.6,87.26,62.0
1968,嘉義縣,2013/11/22,新港,4.1,0.54,-,9.4,17,88,49.0,31.48,7.1,24.38,-,-,-,1.8,19.89,83.64,69.0
1969,嘉義縣,2013/11/21,朴子,4.2,0.56,-,30.5,58,199,105.0,22.79,2.3,20.48,-,-,-,1.7,21.89,68.7,124.0
1970,嘉義縣,2013/11/21,新港,4.3,0.7,-,30.7,66,196,121.0,30.01,5.5,24.52,-,-,-,1.79,21.52,68.69,123.0
1971,嘉義縣,2013/11/20,朴子,6.3,0.57,-,39.5,70,174,97.0,22.7,2.12,20.56,-,-,-,1.31,20.28,64.35,112.0
1972,嘉義縣,2013/11/20,新港,6.5,0.68,-,35.8,69,176,102.0,29.63,4.86,24.76,-,-,-,1.47,19.88,64.18,113.0
1973,嘉義縣,2013/11/19,朴子,6.2,0.4,-,39.6,62,124,50.0,16.64,2.06,14.59,-,-,-,1.96,19.43,48.27,87.0
1974,嘉義縣,2013/11/19,新港,5.6,0.42,-,41.6,69,115,54.0,16.46,1.44,15.02,-,-,-,2.07,18.54,53.59,82.0
1975,嘉義縣,2013/11/18,朴子,6.4,0.36,-,46.7,67,214,52.0,13.61,1.14,12.47,-,-,-,2.88,19.89,41.93,132.0
1976,嘉義縣,2013/11/18,新港,5.5,0.37,-,47.4,69,151,52.0,15.4,2.23,13.17,-,-,-,3.11,18.79,49.7,100.0
1977,嘉義縣,2013/11/17,朴子,4.4,0.39,-,50.7,72,230,65.0,11.7,1.01,10.69,-,-,-,2.87,21.16,52.33,140.0
1978,嘉義縣,2013/11/17,新港,4.7,0.45,-,50.8,74,156,70.0,11.94,1.48,10.46,-,-,-,3.24,20.45,57.89,103.0
1979,嘉義縣,2013/11/16,朴子,4.7,0.5,-,34.9,54,139,69.0,14.43,1.03,13.39,-,-,-,2.86,22.42,78.22,94.0
1980,嘉義縣,2013/11/16,新港,4.0,0.55,-,37.6,63,106,71.0,14.02,0.61,13.4,-,-,-,3.02,22.05,76.37,78.0
1981,嘉義縣,2013/11/15,朴子,4.1,0.41,-,26.6,44,139,-,15.03,1.71,13.32,-,-,-,2.71,23.47,79.12,94.0
1982,嘉義縣,2013/11/15,新港,3.4,0.41,-,30.1,51,94,43.0,15.07,1.35,13.72,-,-,-,3.1,23.47,76.18,72.0
1983,嘉義縣,2013/11/14,朴子,3.8,0.28,-,30.4,49,65,-,13.49,2.36,11.13,-,-,-,2.42,23.58,79.94,58.0
1984,嘉義縣,2013/11/14,新港,2.8,0.28,-,32.1,53,56,25.0,12.92,2.0,10.92,-,-,-,2.73,23.35,77.73,55.0
1985,嘉義縣,2013/11/13,朴子,2.9,0.29,-,28.2,49,93,-,12.76,1.55,11.19,-,-,-,2.2,24.17,79.94,72.0
1986,嘉義縣,2013/11/13,新港,4.3,0.4,-,26.0,51,88,34.0,19.7,4.52,15.18,-,-,-,2.35,24.07,77.16,69.0
1987,嘉義縣,2013/11/12,朴子,4.3,0.4,-,28.6,48,62,25.0,15.81,1.68,14.12,-,-,-,1.96,23.87,76.7,56.0
1988,嘉義縣,2013/11/12,新港,3.4,0.34,-,32.0,58,60,24.0,14.39,1.29,13.08,-,-,-,1.99,23.54,75.79,60.0
1989,嘉義縣,2013/11/11,朴子,4.0,0.39,-,26.3,44,126,54.0,15.34,2.44,12.91,-,-,-,1.84,25.26,82.93,88.0
1990,嘉義縣,2013/11/11,新港,3.7,0.42,-,23.7,44,102,45.0,17.56,3.25,14.3,-,-,-,2.04,25.1,80.41,76.0
1991,嘉義縣,2013/11/10,朴子,3.2,0.29,-,31.2,49,122,62.0,9.97,1.51,8.47,-,-,-,1.68,25.49,87.89,86.0
1992,嘉義縣,2013/11/10,新港,3.3,0.36,-,31.8,50,110,59.0,10.62,1.36,9.27,-,-,-,1.71,25.48,83.71,80.0
1993,嘉義縣,2013/11/09,朴子,2.5,0.32,-,34.5,48,94,45.0,11.11,1.32,9.77,-,-,-,1.35,24.96,86.46,72.0
1994,嘉義縣,2013/11/09,新港,2.4,0.36,-,40.5,59,100,51.0,8.8,0.39,8.43,-,-,-,1.45,25.33,80.81,75.0
1995,嘉義縣,2013/11/08,朴子,2.9,0.38,-,48.2,69,110,56.0,9.24,0.89,8.35,-,-,-,1.63,25.5,81.38,80.0
1996,嘉義縣,2013/11/08,新港,2.7,0.42,-,43.0,71,106,51.0,11.78,1.36,10.39,-,-,-,1.84,25.3,80.49,78.0
1997,嘉義縣,2013/11/07,朴子,2.7,0.39,-,37.5,62,100,-,11.45,1.07,10.37,-,-,-,1.78,24.93,82.71,75.0
1998,嘉義縣,2013/11/07,新港,2.6,0.44,-,35.1,62,97,44.0,13.49,1.78,11.71,-,-,-,1.7,24.77,80.62,74.0
1999,嘉義縣,2013/11/06,朴子,2.9,0.36,-,29.2,48,81,36.0,11.91,1.36,10.56,-,-,-,2.06,24.25,86.55,66.0
2000,嘉義縣,2013/11/06,新港,2.7,0.43,-,25.9,48,78,31.0,14.62,1.32,13.3,-,-,-,2.29,24.19,82.23,64.0
2001,嘉義縣,2013/11/05,朴子,3.6,0.46,-,33.2,50,75,32.0,13.01,0.91,12.1,-,-,-,1.99,24.18,79.71,62.0
2002,嘉義縣,2013/11/05,新港,4.0,0.5,-,33.7,55,62,22.0,15.2,1.88,13.32,-,-,-,2.22,23.86,77.76,58.0
2003,嘉義縣,2013/11/04,朴子,3.0,0.34,-,36.7,48,86,24.0,10.77,1.44,9.33,-,-,-,2.53,24.61,78.88,68.0
2004,嘉義縣,2013/11/04,新港,2.1,0.36,-,38.3,50,52,15.0,10.33,1.18,9.14,-,-,-,2.86,24.43,77.19,57.0
2005,嘉義縣,2013/11/03,朴子,2.2,0.21,-,24.2,32,67,20.0,8.39,1.39,7.0,-,-,-,2.54,25.44,87.56,58.0
2006,嘉義縣,2013/11/03,新港,2.8,0.28,-,24.4,33,49,14.0,9.13,1.18,7.95,-,-,-,2.91,25.53,82.99,49.0
2007,嘉義縣,2013/11/02,朴子,3.1,0.24,-,27.6,37,71,24.0,8.65,0.91,7.75,-,-,-,2.03,25.28,91.32,60.0
2008,嘉義縣,2013/11/02,新港,1.8,0.26,-,27.0,37,53,19.0,9.76,1.15,8.6,-,-,-,2.3,25.33,86.08,52.0
2009,嘉義縣,2013/11/01,朴子,2.9,0.25,-,33.1,57,73,25.0,10.55,0.88,9.65,-,-,-,2.14,25.56,81.61,62.0
2010,嘉義縣,2013/11/01,新港,2.6,0.32,-,32.8,64,67,29.0,12.69,1.39,11.27,-,-,-,2.2,25.66,78.2,68.0
2011,屏東縣,2013/11/30,屏東,5.4,0.59,-,35.9,65,86,51.0,23.92,2.72,21.2,2.197,0.216,1.98,0.95,18.13,61.43,68.0
2012,屏東縣,2013/11/30,潮州,3.8,0.4,-,37.1,68,97,60.0,13.87,0.7,13.12,-,-,-,1.38,16.94,70.29,74.0
2013,屏東縣,2013/11/30,恆春,1.7,0.18,410.22,51.0,54,37,21.0,4.18,1.66,2.52,-,-,-,7.73,18.83,62.76,45.0
2014,屏東縣,2013/11/29,屏東,5.4,0.58,-,34.9,59,90,51.0,23.62,1.98,21.65,2.08,0.201,1.88,-,17.67,54.28,70.0
2015,屏東縣,2013/11/29,潮州,3.7,0.39,-,33.1,66,90,52.0,15.67,1.16,14.48,-,-,-,-,17.11,63.13,70.0
2016,屏東縣,2013/11/29,恆春,2.5,0.19,410.95,43.2,46,35,20.0,4.02,1.07,2.95,-,-,-,10.2,17.95,69.13,43.0
2017,屏東縣,2013/11/28,屏東,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,16.0
2018,屏東縣,2013/11/28,潮州,3.6,0.44,-,21.0,36,115,61.0,17.57,2.02,15.54,-,-,-,-,18.82,76.57,82.0
2019,屏東縣,2013/11/28,恆春,-,-,-,-,38,-,-,-,-,-,-,-,-,-,-,-,35.0
2020,屏東縣,2013/11/27,屏東,-,0.54,-,36.3,28,95,40.0,-,-,-,2.195,0.18,2.02,-,22.53,68.48,72.0
2021,屏東縣,2013/11/27,潮州,4.1,0.44,-,36.3,70,103,57.0,12.99,1.32,11.67,-,-,-,-,21.8,73.98,79.0
2022,屏東縣,2013/11/27,恆春,2.2,0.2,405.64,47.0,57,54,26.0,2.57,0.65,1.88,-,-,-,6.01,21.98,68.69,74.0
2023,屏東縣,2013/11/26,屏東,8.5,0.73,-,36.8,61,99,43.0,27.2,2.04,25.16,2.237,0.272,1.97,-,23.26,68.63,74.0
2024,屏東縣,2013/11/26,潮州,3.6,0.43,-,37.5,67,70,30.0,11.03,1.4,9.63,-,-,-,-,22.5,70.71,71.0
2025,屏東縣,2013/11/26,恆春,2.5,0.19,407.03,47.3,50,82,32.0,2.12,0.46,1.64,-,-,-,10.77,21.29,66.09,66.0
2026,屏東縣,2013/11/25,屏東,2.8,0.69,-,32.6,49,68,44.0,19.69,2.09,17.6,2.138,0.216,1.92,-,23.16,75.14,59.0
2027,屏東縣,2013/11/25,潮州,2.9,0.47,-,35.6,51,64,43.0,9.45,1.22,8.23,-,-,-,-,22.94,75.77,57.0
2028,屏東縣,2013/11/25,恆春,2.5,0.28,411.12,39.2,49,31,18.0,3.65,0.46,3.2,-,-,-,9.18,22.51,83.17,44.0
2029,屏東縣,2013/11/24,屏東,4.6,0.61,-,49.8,97,91,61.0,19.64,1.49,18.15,2.237,0.22,2.02,-,24.37,66.49,132.0
2030,屏東縣,2013/11/24,潮州,5.5,0.49,-,49.1,93,102,70.0,14.57,1.18,13.39,-,-,-,1.29,23.51,69.75,87.0
2031,屏東縣,2013/11/24,恆春,1.9,0.12,394.61,37.5,42,32,15.0,-,-,-,-,-,-,5.96,25.04,76.35,36.0
2032,屏東縣,2013/11/23,屏東,6.4,0.73,-,37.4,84,82,52.0,28.52,3.33,25.19,2.338,0.291,2.05,-,23.77,66.88,109.0
2033,屏東縣,2013/11/23,潮州,4.1,0.43,-,45.4,83,88,58.0,13.27,2.46,10.81,-,-,-,1.32,22.36,75.61,86.0
2034,屏東縣,2013/11/23,恆春,1.9,0.14,398.38,46.1,47,27,17.0,2.13,0.95,1.17,-,-,-,11.07,23.81,73.37,40.0
2035,屏東縣,2013/11/22,屏東,2.9,0.69,-,20.6,35,89,54.0,25.46,2.78,22.67,2.327,0.295,2.03,1.13,22.66,70.64,70.0
2036,屏東縣,2013/11/22,潮州,3.0,0.4,-,30.2,50,93,60.0,15.32,1.83,13.5,-,-,-,1.0,21.89,74.11,72.0
2037,屏東縣,2013/11/22,恆春,1.5,0.12,399.45,42.1,46,25,16.0,2.37,1.15,1.21,-,-,-,8.24,23.89,71.75,39.0
2038,屏東縣,2013/11/21,屏東,3.8,0.63,-,36.5,57,78,48.0,22.7,2.53,20.16,2.233,0.246,1.99,1.17,23.23,57.82,67.0
2039,屏東縣,2013/11/21,潮州,3.1,0.35,-,45.0,78,85,55.0,13.34,1.99,11.35,-,-,-,1.27,22.03,67.24,89.0
2040,屏東縣,2013/11/21,恆春,2.4,0.18,400.23,48.4,51,37,27.0,2.89,1.74,1.14,-,-,-,9.2,23.26,69.38,45.0
2041,屏東縣,2013/11/20,屏東,4.1,0.54,-,35.7,60,91,50.0,19.67,1.39,18.25,2.187,0.186,2.0,1.4,21.84,60.73,70.0
2042,屏東縣,2013/11/20,潮州,5.7,0.39,-,48.4,77,99,59.0,11.46,1.37,10.1,-,-,-,1.38,21.06,65.27,77.0
2043,屏東縣,2013/11/20,恆春,4.9,0.22,403.54,57.4,60,51,34.0,3.46,1.31,2.14,-,-,-,9.7,22.45,63.35,51.0
2044,屏東縣,2013/11/19,屏東,6.7,0.67,-,36.0,63,139,62.0,25.61,1.94,23.67,2.268,0.27,2.0,1.32,20.71,61.45,94.0
2045,屏東縣,2013/11/19,潮州,2.9,0.44,-,26.8,47,141,72.0,14.99,2.02,12.97,-,-,-,1.21,19.56,66.05,96.0
2046,屏東縣,2013/11/19,恆春,3.3,0.23,405.43,53.3,56,61,32.0,3.63,0.73,2.87,-,-,-,-,21.56,61.84,56.0
2047,屏東縣,2013/11/18,屏東,6.8,0.71,-,38.1,64,161,71.0,21.69,2.05,19.63,2.245,0.242,2.0,1.58,22.37,58.94,106.0
2048,屏東縣,2013/11/18,潮州,3.3,0.55,-,32.2,60,168,85.0,17.16,2.22,14.92,-,-,-,1.31,21.37,65.52,109.0
2049,屏東縣,2013/11/18,恆春,4.1,0.22,404.83,58.3,62,94,40.0,4.75,2.37,2.38,-,-,-,-,22.02,58.59,72.0
2050,屏東縣,2013/11/17,屏東,-,-,-,37.6,86,-,-,-,-,-,-,-,-,-,-,-,107.0
2051,屏東縣,2013/11/17,潮州,3.7,0.64,-,41.9,86,165,103.0,16.44,1.82,14.63,-,-,-,1.38,22.81,77.99,108.0
2052,屏東縣,2013/11/17,恆春,3.5,0.28,405.7,60.7,69,78,40.0,-,-,-,-,-,-,-,23.68,67.17,64.0
2053,屏東縣,2013/11/16,屏東,4.7,0.74,-,43.8,88,129,69.0,21.22,1.77,19.45,2.213,0.243,1.97,1.33,25.52,70.68,90.0
2054,屏東縣,2013/11/16,潮州,4.5,0.69,-,45.7,101,178,94.0,21.58,2.55,19.0,-,-,-,1.42,24.73,75.22,114.0
2055,屏東縣,2013/11/16,恆春,2.9,0.28,405.45,44.4,53,26,16.0,4.11,1.67,2.44,-,-,-,-,25.92,71.59,45.0
2056,屏東縣,2013/11/15,屏東,4.6,0.62,-,37.6,75,116,56.0,20.26,1.73,18.53,2.137,0.229,1.91,1.35,25.46,72.99,88.0
2057,屏東縣,2013/11/15,潮州,3.5,0.44,-,39.8,78,113,63.0,13.44,1.16,12.26,-,-,-,1.17,24.86,76.79,90.0
2058,屏東縣,2013/11/15,恆春,1.8,0.19,401.02,38.2,44,24,12.0,3.01,1.37,1.64,-,-,-,-,25.45,75.67,39.0
2059,屏東縣,2013/11/14,屏東,4.0,0.54,-,40.7,76,92,42.0,16.21,1.31,14.85,2.111,0.187,1.93,1.31,25.37,73.34,71.0
2060,屏東縣,2013/11/14,潮州,3.0,0.41,-,37.4,77,93,45.0,13.39,1.66,11.7,-,-,-,1.02,24.77,76.78,72.0
2061,屏東縣,2013/11/14,恆春,1.9,0.13,396.77,42.1,45,19,6.0,2.76,1.39,1.38,-,-,-,9.9,25.08,75.11,38.0
2062,屏東縣,2013/11/13,屏東,3.5,0.51,-,40.5,69,86,44.0,17.44,2.29,15.15,2.096,0.17,1.93,1.43,25.4,74.1,77.0
2063,屏東縣,2013/11/13,潮州,2.7,0.4,-,41.8,81,91,47.0,12.62,1.44,11.17,-,-,-,1.21,24.89,77.34,110.0
2064,屏東縣,2013/11/13,恆春,2.2,0.15,398.91,39.3,43,20,7.0,1.79,1.49,0.35,-,-,-,8.79,24.82,75.18,37.0
2065,屏東縣,2013/11/12,屏東,5.1,0.63,-,33.2,60,90,45.0,21.02,2.21,18.81,2.168,0.224,1.94,1.34,25.37,75.58,70.0
2066,屏東縣,2013/11/12,潮州,4.6,0.49,-,35.0,63,96,46.0,17.73,3.93,13.8,-,-,-,1.08,24.61,80.16,73.0
2067,屏東縣,2013/11/12,恆春,2.3,0.18,399.02,44.4,46,18,6.0,1.51,0.57,0.9,-,-,-,9.54,24.82,76.78,40.0
2068,屏東縣,2013/11/11,屏東,4.9,0.53,-,31.3,46,92,48.0,16.6,1.73,14.87,2.128,0.196,1.93,1.25,26.9,76.05,71.0
2069,屏東縣,2013/11/11,潮州,3.2,0.35,-,25.4,42,87,47.0,10.57,1.36,9.19,-,-,-,1.16,25.57,83.97,68.0
2070,屏東縣,2013/11/11,恆春,2.5,0.12,392.84,27.4,45,23,7.0,1.65,1.11,0.55,-,-,-,7.0,27.01,75.77,40.0
2071,屏東縣,2013/11/10,屏東,4.7,0.61,-,34.7,62,102,59.0,17.44,2.03,15.41,2.188,0.198,1.99,1.31,26.91,77.33,83.0
2072,屏東縣,2013/11/10,潮州,2.7,0.42,-,25.3,53,90,50.0,12.75,1.92,10.83,-,-,-,1.13,25.94,83.22,70.0
2073,屏東縣,2013/11/10,恆春,1.2,0.05,388.45,17.0,18,30,10.0,2.09,1.23,0.85,-,-,-,4.48,28.12,79.31,30.0
2074,屏東縣,2013/11/09,屏東,4.2,0.74,-,38.5,72,126,75.0,19.92,1.39,18.53,2.319,0.26,2.06,1.13,26.28,77.99,88.0
2075,屏東縣,2013/11/09,潮州,4.6,0.56,-,39.5,80,129,78.0,13.29,1.71,11.58,-,-,-,0.96,24.87,82.6,92.0
2076,屏東縣,2013/11/09,恆春,1.6,0.1,392.1,22.1,24,21,8.0,2.5,1.39,1.12,-,-,-,8.23,26.02,82.31,22.0
2077,屏東縣,2013/11/08,屏東,5.1,0.61,-,46.9,70,102,57.0,17.58,0.69,16.84,2.155,0.224,1.93,1.39,27.12,69.73,76.0
2078,屏東縣,2013/11/08,潮州,2.7,0.43,-,44.3,73,97,61.0,10.03,0.98,9.04,-,-,-,1.09,26.03,76.33,74.0
2079,屏東縣,2013/11/08,恆春,2.2,0.15,395.38,35.3,40,27,13.0,2.61,1.41,1.2,-,-,-,8.52,25.95,78.02,35.0
2080,屏東縣,2013/11/07,屏東,3.6,0.6,-,41.0,72,111,58.0,17.85,2.26,15.6,2.145,0.213,1.93,1.34,26.05,76.76,82.0
2081,屏東縣,2013/11/07,潮州,3.5,0.48,-,33.8,71,127,71.0,12.73,1.73,11.0,-,-,-,1.01,24.88,84.19,88.0
2082,屏東縣,2013/11/07,恆春,2.7,0.15,396.25,30.2,40,23,10.0,2.71,1.06,1.64,-,-,-,7.02,24.87,84.65,36.0
2083,屏東縣,2013/11/06,屏東,3.4,0.72,-,40.7,79,118,65.0,18.0,1.8,16.2,2.251,0.234,2.02,1.16,26.49,75.8,93.0
2084,屏東縣,2013/11/06,潮州,3.8,0.54,-,48.8,94,131,70.0,11.91,1.67,10.25,-,-,-,1.09,25.52,80.11,98.0
2085,屏東縣,2013/11/06,恆春,-,0.15,396.34,30.0,37,21,9.0,2.05,0.87,1.17,-,-,-,4.95,25.11,84.95,34.0
2086,屏東縣,2013/11/05,屏東,-,-,-,-,66,-,-,-,-,-,-,-,-,1.24,27.23,69.84,72.0
2087,屏東縣,2013/11/05,潮州,3.2,0.4,-,39.4,62,97,43.0,8.34,1.14,7.2,-,-,-,1.16,25.07,80.26,74.0
2088,屏東縣,2013/11/05,恆春,21.7,0.24,402.03,49.4,55,25,13.0,2.47,0.62,1.82,-,-,-,9.65,25.16,80.72,47.0
2089,屏東縣,2013/11/04,屏東,4.7,0.54,-,28.7,55,70,38.0,19.1,3.18,15.92,2.125,0.19,1.94,1.42,26.82,76.52,71.0
2090,屏東縣,2013/11/04,潮州,2.8,0.3,-,29.3,56,63,31.0,8.01,1.91,6.1,-,-,-,1.32,25.6,82.23,56.0
2091,屏東縣,2013/11/04,恆春,1.3,0.16,399.77,43.0,51,20,8.0,1.88,0.68,1.17,-,-,-,11.49,25.78,79.52,44.0
2092,屏東縣,2013/11/03,屏東,2.3,0.49,-,14.8,28,42,21.0,14.61,3.04,11.56,2.134,0.174,1.96,1.28,26.37,79.68,42.0
2093,屏東縣,2013/11/03,潮州,1.4,0.16,-,11.7,20,26,15.0,5.79,1.8,3.99,-,-,-,1.1,24.84,86.47,28.0
2094,屏東縣,2013/11/03,恆春,0.7,0.05,395.62,13.9,14,16,5.0,1.49,0.93,0.51,-,-,-,5.48,24.95,88.88,16.0
2095,屏東縣,2013/11/02,屏東,1.8,0.58,-,20.4,33,63,33.0,19.55,4.85,14.7,2.209,0.201,2.01,1.06,25.6,82.06,56.0
2096,屏東縣,2013/11/02,潮州,1.2,0.29,-,17.8,34,53,32.0,7.87,1.25,6.61,-,-,-,0.9,24.37,88.53,52.0
2097,屏東縣,2013/11/02,恆春,1.0,0.05,394.9,15.5,16,16,7.0,1.56,0.38,1.18,-,-,-,5.27,24.87,89.96,16.0
