序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1839,雲林縣,2013/09/27,斗六,3.7,0.35,-,34.9,72,56,29.0,16.71,1.62,15.09,-,-,-,1.52,27.53,71.47,77.0
1840,雲林縣,2013/09/27,崙背,4.5,0.3,-,35.9,57,60,18.0,12.01,0.96,11.02,-,-,-,2.98,26.83,75.18,61.0
1841,雲林縣,2013/09/27,麥寮,2.6,0.21,-,40.7,57,52,24.0,11.47,2.31,9.16,1.909,0.064,1.85,-,26.2,73.86,51.0
1842,雲林縣,2013/09/27,臺西,4.0,0.29,-,40.4,59,40,15.0,10.67,1.21,9.43,1.839,0.047,1.79,-,26.47,76.94,40.0
1843,雲林縣,2013/09/26,斗六,3.1,0.29,-,35.0,66,52,31.0,14.02,1.74,12.26,-,-,-,1.8,27.85,71.78,68.0
1844,雲林縣,2013/09/26,崙背,2.8,0.24,-,37.2,61,65,30.0,11.1,1.56,9.55,-,-,-,3.22,27.49,75.43,58.0
1845,雲林縣,2013/09/26,麥寮,5.3,0.27,-,36.4,61,65,27.0,14.11,1.63,12.46,1.919,0.08,1.84,-,27.02,73.5,58.0
1846,雲林縣,2013/09/26,臺西,4.9,0.24,-,39.5,64,56,19.0,10.81,0.88,9.95,1.849,0.052,1.8,-,27.29,77.24,53.0
1847,雲林縣,2013/09/25,斗六,2.8,0.33,-,29.3,56,47,25.0,12.88,1.73,11.15,-,-,-,1.48,28.79,75.81,69.0
1848,雲林縣,2013/09/25,崙背,3.1,0.26,-,28.5,56,58,30.0,13.49,2.96,10.53,-,-,-,2.08,28.48,83.65,58.0
1849,雲林縣,2013/09/25,麥寮,2.6,0.28,-,31.3,56,58,31.0,13.14,3.1,10.03,2.129,0.104,2.03,-,28.17,81.38,54.0
1850,雲林縣,2013/09/25,臺西,3.7,0.22,-,31.9,49,55,27.0,13.25,2.01,11.18,1.979,0.08,1.9,-,28.69,83.48,52.0
1851,雲林縣,2013/09/24,斗六,1.5,0.32,-,25.3,44,38,21.0,11.85,1.19,10.64,-,-,-,1.24,28.03,81.85,50.0
1852,雲林縣,2013/09/24,崙背,2.6,0.21,-,23.4,40,44,22.0,9.78,0.99,8.74,-,-,-,2.25,28.58,87.08,44.0
1853,雲林縣,2013/09/24,麥寮,2.5,0.24,-,24.7,41,49,26.0,12.45,3.62,8.82,2.092,0.117,1.98,-,28.43,83.15,49.0
1854,雲林縣,2013/09/24,臺西,2.8,0.21,-,26.1,40,46,23.0,8.92,1.2,7.68,2.023,0.078,1.95,-,28.96,85.27,46.0
1855,雲林縣,2013/09/23,斗六,2.7,0.35,-,19.9,36,30,16.0,14.68,2.78,11.9,-,-,-,1.21,27.62,83.47,39.0
1856,雲林縣,2013/09/23,崙背,3.2,0.35,-,21.5,43,42,22.0,15.97,3.66,12.31,-,-,-,1.5,28.23,89.69,49.0
1857,雲林縣,2013/09/23,麥寮,2.2,0.39,-,23.0,48,47,28.0,11.88,2.92,8.94,2.222,0.151,2.07,-,28.05,85.64,47.0
1858,雲林縣,2013/09/23,臺西,3.8,0.25,-,28.5,51,46,24.0,12.33,1.51,10.79,2.056,0.096,1.96,-,28.66,86.46,46.0
1859,雲林縣,2013/09/22,斗六,3.2,0.31,-,15.0,30,32,18.0,14.36,3.28,11.08,-,-,-,1.2,27.85,84.38,33.0
1860,雲林縣,2013/09/22,崙背,1.3,0.25,-,15.2,29,36,17.0,11.12,2.05,9.07,-,-,-,1.63,27.88,92.16,36.0
1861,雲林縣,2013/09/22,麥寮,1.7,0.24,-,16.0,26,32,16.0,-,-,-,2.117,0.099,2.02,-,27.36,89.08,32.0
1862,雲林縣,2013/09/22,臺西,1.5,0.18,-,19.1,27,30,11.0,7.6,0.89,6.72,2.009,0.057,1.95,-,27.8,90.48,30.0
1863,雲林縣,2013/09/21,斗六,2.9,0.31,-,9.4,17,47,15.0,15.92,3.62,12.31,-,-,-,1.79,29.02,72.57,47.0
1864,雲林縣,2013/09/21,崙背,1.3,0.15,-,13.0,17,84,15.0,8.69,1.74,6.96,-,-,-,4.19,28.98,78.59,67.0
1865,雲林縣,2013/09/21,麥寮,3.9,0.22,-,12.2,16,51,15.0,4.13,1.27,2.85,1.894,0.061,1.83,-,28.58,80.0,50.0
1866,雲林縣,2013/09/21,臺西,2.6,0.16,-,15.7,20,57,12.0,6.86,0.44,6.45,1.785,0.025,1.76,-,28.71,84.41,54.0
1867,雲林縣,2013/09/20,斗六,3.1,0.31,-,28.8,70,54,28.0,12.54,1.42,11.11,-,-,-,1.5,29.48,72.09,71.0
1868,雲林縣,2013/09/20,崙背,2.8,0.2,-,19.6,31,90,17.0,10.29,2.18,8.1,-,-,-,3.72,28.75,80.81,70.0
1869,雲林縣,2013/09/20,麥寮,-,-,-,21.2,32,71,16.0,-,-,-,-,-,-,-,28.14,81.26,60.0
1870,雲林縣,2013/09/20,臺西,3.4,0.17,-,23.1,34,72,13.0,7.46,0.62,6.81,1.775,0.032,1.74,-,28.51,84.54,61.0
1871,雲林縣,2013/09/19,斗六,3.0,0.39,-,44.2,85,52,31.0,11.79,0.9,10.87,-,-,-,1.5,30.37,69.08,88.0
1872,雲林縣,2013/09/19,崙背,3.5,0.29,-,34.8,72,58,33.0,11.18,1.7,9.47,-,-,-,2.29,29.42,80.07,83.0
1873,雲林縣,2013/09/19,麥寮,-,-,-,31.4,60,73,31.0,-,-,-,-,-,-,-,28.85,80.39,62.0
1874,雲林縣,2013/09/19,臺西,3.2,0.2,-,32.7,56,52,22.0,9.22,1.27,7.95,1.903,0.061,1.84,-,29.57,81.19,51.0
1875,雲林縣,2013/09/18,斗六,4.4,0.37,-,51.8,86,58,34.0,11.89,1.02,10.84,-,-,-,1.37,29.94,67.83,92.0
1876,雲林縣,2013/09/18,崙背,3.2,0.29,-,40.0,76,67,36.0,13.04,1.21,11.81,-,-,-,1.62,29.24,77.1,78.0
1877,雲林縣,2013/09/18,麥寮,4.0,0.37,-,39.8,74,67,37.0,16.42,2.46,13.94,-,-,-,-,28.33,78.25,58.0
1878,雲林縣,2013/09/18,臺西,5.9,0.29,-,45.1,79,63,30.0,13.34,1.46,11.87,2.184,0.121,2.06,-,28.91,80.51,56.0
1879,雲林縣,2013/09/17,斗六,3.4,0.33,-,40.6,70,56,31.0,12.31,2.12,10.19,-,-,-,1.58,29.41,68.27,70.0
1880,雲林縣,2013/09/17,崙背,2.5,0.27,-,37.6,63,66,29.0,11.27,1.22,10.09,-,-,-,2.16,28.95,75.33,62.0
1881,雲林縣,2013/09/17,麥寮,2.6,0.22,-,40.5,69,76,30.0,10.47,1.22,9.24,2.06,0.09,1.97,-,28.31,76.58,63.0
1882,雲林縣,2013/09/17,臺西,3.1,0.24,-,43.6,75,79,26.0,9.44,1.22,8.19,2.042,0.098,1.94,-,28.95,79.24,64.0
1883,雲林縣,2013/09/16,斗六,4.0,0.35,-,38.3,66,55,26.0,12.45,1.59,10.86,-,-,-,1.57,30.53,69.88,78.0
1884,雲林縣,2013/09/16,崙背,3.1,0.3,-,32.6,42,84,33.0,11.04,1.58,9.46,-,-,-,2.21,29.75,77.96,67.0
1885,雲林縣,2013/09/16,麥寮,2.7,0.25,-,39.8,60,107,36.0,9.43,0.99,8.44,2.027,0.093,1.93,-,28.97,78.28,78.0
1886,雲林縣,2013/09/16,臺西,2.8,0.22,-,42.2,62,73,30.0,7.8,1.11,6.68,1.942,0.042,1.9,-,29.42,80.31,62.0
1887,雲林縣,2013/09/15,斗六,2.9,0.33,-,41.9,61,57,37.0,8.82,1.18,7.65,-,-,-,1.72,29.77,74.44,72.0
1888,雲林縣,2013/09/15,崙背,3.0,0.24,-,28.4,48,58,37.0,9.85,1.07,8.78,-,-,-,2.69,29.35,83.13,62.0
1889,雲林縣,2013/09/15,麥寮,2.2,0.17,-,31.3,48,67,21.0,8.59,1.76,6.82,1.897,0.069,1.83,-,28.67,83.31,58.0
1890,雲林縣,2013/09/15,臺西,2.9,0.13,-,33.5,48,35,15.0,6.65,1.02,5.65,1.851,0.034,1.82,-,29.0,86.13,35.0
1891,雲林縣,2013/09/14,斗六,3.5,0.35,-,43.6,79,54,30.0,9.87,1.24,8.64,-,-,-,1.4,29.25,73.61,82.0
1892,雲林縣,2013/09/14,崙背,2.7,0.26,-,44.8,79,63,44.0,10.63,1.02,9.62,-,-,-,1.69,29.2,83.27,80.0
1893,雲林縣,2013/09/14,麥寮,4.2,0.3,-,45.7,77,56,44.0,15.46,4.17,11.29,2.223,0.13,2.09,-,28.77,81.83,53.0
1894,雲林縣,2013/09/14,臺西,3.4,0.21,-,46.5,74,49,38.0,9.55,1.52,8.03,2.153,0.063,2.09,-,29.3,84.16,49.0
1895,雲林縣,2013/09/13,斗六,3.6,0.36,-,38.6,83,41,30.0,11.81,1.39,10.42,-,-,-,1.28,28.2,78.0,86.0
1896,雲林縣,2013/09/13,崙背,3.6,0.31,-,42.4,93,61,44.0,13.18,1.4,11.78,-,-,-,1.6,28.44,86.53,96.0
1897,雲林縣,2013/09/13,麥寮,4.5,0.38,-,47.5,97,55,41.0,16.54,2.64,13.9,2.289,0.172,2.12,-,28.42,81.78,52.0
1898,雲林縣,2013/09/13,臺西,4.4,0.25,-,50.7,92,45,33.0,10.23,0.92,9.26,2.1,0.08,2.02,-,29.15,82.15,45.0
1899,雲林縣,2013/09/12,斗六,2.1,0.35,-,35.2,61,50,36.0,11.59,1.38,10.21,-,-,-,1.25,28.52,77.39,71.0
1900,雲林縣,2013/09/12,崙背,2.3,0.28,-,29.3,57,64,44.0,12.4,1.71,10.68,-,-,-,2.01,28.64,87.68,67.0
1901,雲林縣,2013/09/12,麥寮,2.5,0.33,-,30.4,52,61,40.0,13.82,3.12,10.69,2.3,0.131,2.17,-,28.47,83.71,56.0
1902,雲林縣,2013/09/12,臺西,1.7,0.24,-,33.6,53,52,37.0,9.64,0.99,8.63,2.17,0.069,2.1,-,28.95,86.01,51.0
1903,雲林縣,2013/09/11,斗六,4.7,0.38,-,49.2,77,64,46.0,10.19,1.45,8.74,-,-,-,1.4,30.15,72.09,72.0
1904,雲林縣,2013/09/11,崙背,3.2,0.29,-,45.1,69,83,67.0,9.74,1.33,8.43,-,-,-,1.52,29.64,82.5,74.0
1905,雲林縣,2013/09/11,麥寮,2.6,0.3,-,45.5,72,68,47.0,10.92,1.55,9.35,2.27,0.121,2.15,-,29.07,82.99,59.0
1906,雲林縣,2013/09/11,臺西,2.7,0.22,-,47.1,73,56,38.0,7.14,0.95,6.15,2.137,0.05,2.09,-,29.33,85.2,53.0
1907,雲林縣,2013/09/10,斗六,4.3,0.43,-,50.7,72,72,53.0,10.17,1.26,8.91,-,-,-,1.57,30.03,74.15,75.0
1908,雲林縣,2013/09/10,崙背,2.1,0.24,-,42.6,65,60,43.0,6.15,0.48,5.73,-,-,-,1.7,29.35,83.29,77.0
1909,雲林縣,2013/09/10,麥寮,1.7,0.23,-,42.5,68,51,31.0,8.34,1.62,6.72,2.135,0.062,2.07,-,28.79,82.22,50.0
1910,雲林縣,2013/09/10,臺西,2.2,0.16,-,47.0,70,44,25.0,5.13,0.92,4.19,1.986,0.017,1.97,-,29.41,83.37,44.0
1911,雲林縣,2013/09/09,斗六,6.3,0.4,-,45.8,86,66,48.0,12.46,1.88,10.59,-,-,-,1.74,29.95,73.28,98.0
1912,雲林縣,2013/09/09,崙背,2.3,0.25,-,36.1,68,69,39.0,8.31,1.43,6.88,-,-,-,2.05,29.16,84.38,82.0
1913,雲林縣,2013/09/09,麥寮,2.5,0.25,-,37.1,63,68,36.0,9.08,1.65,7.43,2.125,0.082,2.04,-,28.6,83.07,59.0
1914,雲林縣,2013/09/09,臺西,4.2,0.18,-,39.8,66,57,32.0,9.34,1.75,7.59,2.146,0.076,2.07,-,29.0,85.72,54.0
1915,雲林縣,2013/09/08,斗六,4.5,0.49,-,48.4,82,70,54.0,12.22,0.89,11.33,-,-,-,1.41,29.75,71.88,78.0
1916,雲林縣,2013/09/08,崙背,3.4,0.28,-,43.3,79,63,39.0,9.0,1.74,7.27,-,-,-,1.75,29.25,81.51,79.0
1917,雲林縣,2013/09/08,麥寮,2.1,0.25,-,43.1,75,64,33.0,7.42,1.34,6.08,2.198,0.092,2.11,-,28.58,81.8,57.0
1918,雲林縣,2013/09/08,臺西,4.2,0.23,-,42.9,74,71,30.0,9.64,1.84,7.8,-,-,-,-,29.23,83.82,60.0
1919,雲林縣,2013/09/07,斗六,5.3,0.5,-,52.5,89,67,51.0,12.89,1.57,11.32,-,-,-,1.37,29.53,73.95,85.0
1920,雲林縣,2013/09/07,崙背,3.4,0.23,-,45.5,89,55,33.0,7.48,0.96,6.52,-,-,-,1.78,29.07,82.73,93.0
1921,雲林縣,2013/09/07,麥寮,5.0,0.21,-,45.7,78,53,27.0,9.74,1.67,8.06,-,-,-,-,28.56,81.53,52.0
1922,雲林縣,2013/09/07,臺西,4.1,0.14,-,46.3,70,39,19.0,6.46,1.21,5.24,-,-,-,-,29.07,83.31,39.0
1923,雲林縣,2013/09/06,斗六,5.1,0.49,-,53.5,95,68,52.0,13.06,1.23,11.83,-,-,-,1.51,29.22,71.75,94.0
1924,雲林縣,2013/09/06,崙背,3.2,0.34,-,38.9,69,77,42.0,10.26,1.54,8.71,-,-,-,1.99,28.52,84.79,75.0
1925,雲林縣,2013/09/06,麥寮,3.1,0.29,-,38.3,60,64,34.0,11.33,2.33,8.98,2.299,0.109,2.19,-,27.66,85.05,57.0
1926,雲林縣,2013/09/06,臺西,3.4,0.27,-,38.7,59,56,30.0,10.44,1.88,8.54,2.272,0.088,2.18,-,28.43,85.88,53.0
1927,雲林縣,2013/09/05,斗六,3.3,0.5,-,61.7,102,71,53.0,12.75,1.76,10.99,-,-,-,1.34,28.42,72.91,90.0
1928,雲林縣,2013/09/05,崙背,3.8,0.4,-,50.3,101,77,47.0,13.5,2.09,11.42,-,-,-,1.72,27.6,79.79,101.0
1929,雲林縣,2013/09/05,麥寮,5.5,0.4,-,55.7,110,73,44.0,16.61,2.69,13.92,2.285,0.152,2.13,-,26.84,78.71,62.0
1930,雲林縣,2013/09/05,臺西,3.9,0.33,-,56.4,105,66,33.0,13.56,2.14,11.39,-,-,-,-,27.47,80.24,58.0
1931,雲林縣,2013/09/04,斗六,3.8,0.45,-,49.6,93,78,50.0,13.16,1.87,11.29,-,-,-,1.78,27.63,72.66,90.0
1932,雲林縣,2013/09/04,崙背,4.6,0.37,-,42.0,74,80,42.0,12.37,0.58,11.82,-,-,-,2.37,26.82,80.23,75.0
1933,雲林縣,2013/09/04,麥寮,4.8,0.38,-,39.8,67,77,40.0,14.39,1.67,12.7,2.255,0.142,2.11,-,25.96,78.79,64.0
1934,雲林縣,2013/09/04,臺西,4.8,0.34,-,42.5,69,75,34.0,12.66,1.49,11.17,2.154,0.101,2.05,-,26.69,80.36,62.0
1935,雲林縣,2013/09/03,斗六,3.8,0.46,-,55.6,103,68,45.0,12.53,0.74,11.77,-,-,-,1.92,27.91,70.54,101.0
1936,雲林縣,2013/09/03,崙背,4.3,0.44,-,50.0,92,82,48.0,14.92,1.01,13.96,-,-,-,2.8,27.25,76.21,84.0
1937,雲林縣,2013/09/03,麥寮,4.8,0.38,-,53.6,89,83,48.0,13.84,1.79,12.05,2.311,0.148,2.16,-,26.72,74.93,66.0
1938,雲林縣,2013/09/03,臺西,4.9,0.33,-,59.0,93,68,38.0,12.07,1.58,10.49,2.131,0.107,2.02,-,27.55,76.27,59.0
1939,雲林縣,2013/09/02,斗六,3.3,0.48,-,43.6,78,54,35.0,13.64,1.02,12.62,-,-,-,1.33,26.38,75.04,82.0
1940,雲林縣,2013/09/02,崙背,-,-,-,-,80,-,-,-,-,-,-,-,-,-,-,-,75.0
1941,雲林縣,2013/09/02,麥寮,4.1,0.37,-,50.5,79,64,39.0,14.94,1.9,13.04,2.222,0.126,2.1,-,26.32,77.26,57.0
1942,雲林縣,2013/09/02,臺西,4.4,0.3,-,58.2,86,58,30.0,11.96,1.63,10.33,2.056,0.081,1.98,-,27.37,76.95,54.0
1943,雲林縣,2013/09/01,斗六,1.8,0.33,-,49.4,59,25,19.0,10.15,2.04,8.12,-,-,-,1.92,24.8,86.34,55.0
1944,雲林縣,2013/09/01,崙背,2.0,0.27,-,58.3,67,28,15.0,6.88,1.05,5.83,-,-,-,3.45,25.51,89.74,59.0
1945,雲林縣,2013/09/01,麥寮,1.9,0.25,-,57.2,67,43,25.0,8.39,1.23,7.16,2.015,0.066,1.95,-,24.77,87.02,43.0
1946,雲林縣,2013/09/01,臺西,4.1,0.23,-,57.2,64,34,23.0,12.0,1.61,10.39,2.003,0.075,1.93,-,25.74,87.29,34.0
1947,嘉義縣,2013/09/30,朴子,6.6,0.33,-,28.5,65,86,36.0,11.76,1.39,10.35,-,-,-,1.82,29.27,76.63,68.0
1948,嘉義縣,2013/09/30,新港,3.8,0.36,-,34.7,73,79,36.0,13.59,1.95,11.64,-,-,-,1.96,28.94,77.15,74.0
1949,嘉義縣,2013/09/29,朴子,4.3,0.4,-,29.8,64,74,29.0,15.88,2.18,13.68,-,-,-,1.56,28.84,76.72,71.0
1950,嘉義縣,2013/09/29,新港,3.6,0.34,-,40.3,86,63,34.0,13.99,2.97,11.03,-,-,-,1.82,28.63,77.08,96.0
1951,嘉義縣,2013/09/28,朴子,3.2,0.31,-,36.1,62,67,23.0,12.19,2.82,9.38,-,-,-,1.84,28.58,73.86,73.0
1952,嘉義縣,2013/09/28,新港,4.1,0.36,-,37.6,75,65,26.0,13.17,2.45,10.73,-,-,-,1.75,27.92,76.96,84.0
1953,嘉義縣,2013/09/27,朴子,3.0,0.23,-,37.6,65,69,21.0,10.34,1.43,8.91,-,-,-,2.22,27.59,67.44,68.0
1954,嘉義縣,2013/09/27,新港,3.9,0.31,-,38.5,68,62,25.0,11.03,0.96,10.05,-,-,-,2.15,26.91,71.32,71.0
1955,嘉義縣,2013/09/26,朴子,3.4,0.25,-,35.8,62,85,27.0,12.43,2.5,9.94,-,-,-,2.37,28.56,67.56,68.0
1956,嘉義縣,2013/09/26,新港,2.4,0.24,-,37.9,66,53,27.0,10.14,1.34,8.81,-,-,-,2.62,27.77,71.35,65.0
1957,嘉義縣,2013/09/25,朴子,3.5,0.25,-,30.7,55,62,26.0,12.19,2.71,9.48,-,-,-,1.76,29.06,75.27,60.0
1958,嘉義縣,2013/09/25,新港,3.4,0.26,-,32.3,60,55,26.0,12.72,2.51,10.22,-,-,-,1.82,28.79,76.75,64.0
1959,嘉義縣,2013/09/24,朴子,3.2,0.3,-,24.3,34,59,23.0,12.81,3.41,9.4,-,-,-,2.02,29.08,78.49,54.0
1960,嘉義縣,2013/09/24,新港,2.6,0.26,-,21.0,37,46,23.0,12.44,2.33,10.1,-,-,-,1.85,28.66,80.56,46.0
1961,嘉義縣,2013/09/23,朴子,2.3,0.35,-,23.9,39,57,23.0,13.33,2.86,10.48,-,-,-,1.46,28.51,82.93,54.0
1962,嘉義縣,2013/09/23,新港,2.2,0.35,-,24.0,44,42,25.0,14.08,2.91,11.17,-,-,-,1.49,27.9,83.57,53.0
1963,嘉義縣,2013/09/22,朴子,1.8,0.31,-,12.0,20,42,13.0,13.37,2.93,10.43,-,-,-,1.52,27.82,87.86,42.0
1964,嘉義縣,2013/09/22,新港,1.7,0.31,-,11.9,20,27,15.0,13.59,3.04,10.55,-,-,-,1.4,27.43,85.79,27.0
1965,嘉義縣,2013/09/21,朴子,1.8,0.24,-,10.2,15,60,14.0,13.34,4.27,9.07,-,-,-,2.15,28.71,76.73,55.0
1966,嘉義縣,2013/09/21,新港,1.7,0.31,-,8.0,14,52,16.0,14.9,3.42,11.48,-,-,-,1.9,28.35,77.27,51.0
1967,嘉義縣,2013/09/20,朴子,3.3,0.24,-,19.4,36,101,20.0,10.67,2.25,8.42,-,-,-,2.54,29.1,74.73,76.0
1968,嘉義縣,2013/09/20,新港,2.3,0.23,-,22.5,44,59,22.0,9.8,1.22,8.58,-,-,-,2.55,28.91,74.66,54.0
1969,嘉義縣,2013/09/19,朴子,3.4,0.31,-,36.1,70,78,28.0,11.07,1.76,9.31,-,-,-,1.84,30.35,69.17,69.0
1970,嘉義縣,2013/09/19,新港,3.0,0.32,-,37.6,75,58,32.0,11.19,1.46,9.74,-,-,-,1.79,30.0,72.44,76.0
1971,嘉義縣,2013/09/18,朴子,3.9,0.34,-,46.4,82,82,34.0,13.53,1.77,11.76,-,-,-,1.71,29.84,70.29,93.0
1972,嘉義縣,2013/09/18,新港,3.9,0.34,-,46.1,86,68,35.0,13.19,1.72,11.47,-,-,-,1.67,29.43,71.78,85.0
1973,嘉義縣,2013/09/17,朴子,4.4,0.25,-,42.5,62,74,28.0,9.79,1.91,7.87,-,-,-,1.69,29.87,66.6,76.0
1974,嘉義縣,2013/09/17,新港,3.2,0.3,-,40.8,71,63,31.0,14.45,2.45,12.0,-,-,-,1.76,29.2,72.7,78.0
1975,嘉義縣,2013/09/16,朴子,3.1,0.25,-,35.8,59,88,26.0,10.52,1.66,8.87,-,-,-,2.07,30.08,69.93,69.0
1976,嘉義縣,2013/09/16,新港,2.2,0.26,-,36.6,62,57,23.0,10.06,1.53,8.53,-,-,-,2.04,29.83,72.43,70.0
1977,嘉義縣,2013/09/15,朴子,2.7,0.28,-,31.5,47,68,27.0,10.94,2.17,8.77,-,-,-,1.93,29.42,75.61,59.0
1978,嘉義縣,2013/09/15,新港,3.8,0.26,-,31.9,55,52,26.0,11.03,1.27,9.75,-,-,-,1.97,29.26,75.89,61.0
1979,嘉義縣,2013/09/14,朴子,2.5,0.34,-,29.6,54,56,29.0,15.72,2.51,13.21,-,-,-,1.54,29.42,74.39,53.0
1980,嘉義縣,2013/09/14,新港,4.1,0.33,-,33.6,67,47,31.0,13.87,2.02,11.85,-,-,-,1.73,29.02,75.86,59.0
1981,嘉義縣,2013/09/13,朴子,3.4,0.29,-,36.1,69,59,26.0,12.5,2.35,10.16,-,-,-,1.38,29.48,72.44,67.0
1982,嘉義縣,2013/09/13,新港,2.9,0.35,-,39.7,82,45,31.0,14.5,2.66,11.85,-,-,-,1.4,28.63,77.07,80.0
1983,嘉義縣,2013/09/12,朴子,2.3,0.35,-,19.7,29,67,31.0,15.53,1.95,13.57,-,-,-,1.76,29.31,78.51,58.0
1984,嘉義縣,2013/09/12,新港,3.0,0.37,-,25.3,50,53,34.0,15.33,1.77,13.56,-,-,-,1.79,28.52,80.26,55.0
1985,嘉義縣,2013/09/11,朴子,2.8,0.3,-,42.2,54,76,42.0,9.28,1.05,8.22,-,-,-,1.42,30.1,73.66,63.0
1986,嘉義縣,2013/09/11,新港,3.9,0.36,-,43.0,74,71,45.0,13.56,2.09,11.47,-,-,-,1.5,29.74,74.94,86.0
1987,嘉義縣,2013/09/10,朴子,2.3,0.3,-,39.1,51,64,30.0,8.7,2.32,6.39,-,-,-,1.56,29.88,73.94,57.0
1988,嘉義縣,2013/09/10,新港,2.6,0.25,-,39.9,59,58,33.0,8.08,1.32,6.76,-,-,-,1.59,29.59,76.32,56.0
1989,嘉義縣,2013/09/09,朴子,3.6,0.3,-,44.4,78,82,38.0,9.3,1.79,7.48,-,-,-,1.78,29.8,74.76,89.0
1990,嘉義縣,2013/09/09,新港,3.4,0.29,-,43.1,77,70,39.0,10.19,1.77,8.42,-,-,-,1.95,29.47,76.25,81.0
1991,嘉義縣,2013/09/08,朴子,3.9,0.33,-,46.5,72,85,40.0,9.74,0.89,8.84,-,-,-,1.65,29.91,71.09,68.0
1992,嘉義縣,2013/09/08,新港,3.5,0.34,-,50.6,91,69,42.0,9.84,0.95,8.86,-,-,-,1.6,29.4,74.68,100.0
1993,嘉義縣,2013/09/07,朴子,2.6,0.26,-,44.8,73,63,26.0,7.42,1.19,6.24,-,-,-,1.57,29.64,73.78,72.0
1994,嘉義縣,2013/09/07,新港,3.4,0.3,-,52.0,90,63,35.0,8.28,0.78,7.45,-,-,-,1.7,29.23,76.38,96.0
1995,嘉義縣,2013/09/06,朴子,4.0,0.32,-,46.2,78,81,36.0,8.64,1.29,7.34,-,-,-,1.57,29.17,76.47,79.0
1996,嘉義縣,2013/09/06,新港,3.9,0.33,-,45.6,79,67,35.0,10.06,1.54,8.52,-,-,-,1.63,29.12,74.1,81.0
1997,嘉義縣,2013/09/05,朴子,3.8,0.4,-,50.0,91,89,41.0,12.51,1.51,10.98,-,-,-,1.56,28.3,69.61,91.0
1998,嘉義縣,2013/09/05,新港,3.6,0.43,-,53.3,98,79,47.0,13.39,2.65,10.74,-,-,-,1.55,28.13,72.26,98.0
1999,嘉義縣,2013/09/04,朴子,4.9,0.41,-,47.0,87,94,42.0,13.12,1.18,11.92,-,-,-,1.52,27.55,72.26,83.0
2000,嘉義縣,2013/09/04,新港,3.7,0.39,-,49.8,90,81,43.0,12.79,2.19,10.6,-,-,-,1.83,26.97,74.34,82.0
2001,嘉義縣,2013/09/03,朴子,4.1,0.4,-,54.3,91,97,45.0,11.59,1.33,10.27,-,-,-,2.2,28.13,66.63,82.0
2002,嘉義縣,2013/09/03,新港,4.0,0.44,-,56.7,99,80,47.0,12.09,1.58,10.51,-,-,-,2.49,27.64,69.94,91.0
2003,嘉義縣,2013/09/02,朴子,3.0,0.37,-,47.2,77,72,40.0,9.67,1.51,8.15,-,-,-,1.65,27.17,73.54,71.0
2004,嘉義縣,2013/09/02,新港,2.6,0.43,-,44.4,81,61,36.0,12.74,2.5,10.25,-,-,-,1.59,26.21,77.01,75.0
2005,嘉義縣,2013/09/01,朴子,2.1,0.27,-,54.0,61,39,24.0,6.59,0.41,6.14,-,-,-,2.23,25.61,85.72,56.0
2006,嘉義縣,2013/09/01,新港,1.5,0.3,-,55.4,64,25,17.0,7.41,0.75,6.63,-,-,-,2.78,24.82,84.56,58.0
2007,屏東縣,2013/09/30,屏東,4.4,0.54,-,48.8,76,64,47.0,13.32,1.07,12.29,2.123,0.175,1.95,-,28.69,73.28,79.0
2008,屏東縣,2013/09/30,潮州,3.0,0.25,-,40.0,62,58,35.0,6.55,1.54,5.01,-,-,-,-,27.98,75.36,70.0
2009,屏東縣,2013/09/30,恆春,1.3,0.08,386.28,27.0,30,27,12.0,1.67,0.72,0.92,-,-,-,5.38,27.56,81.0,27.0
2010,屏東縣,2013/09/29,屏東,3.2,0.54,-,41.5,73,65,48.0,15.69,1.9,13.79,2.144,0.174,1.97,-,28.44,74.1,74.0
2011,屏東縣,2013/09/29,潮州,3.8,0.31,-,46.6,75,69,39.0,5.98,0.43,5.47,-,-,-,-,27.9,74.43,75.0
2012,屏東縣,2013/09/29,恆春,0.8,0.1,384.85,30.4,32,28,15.0,1.76,0.64,1.09,-,-,-,5.58,27.28,79.81,30.0
2013,屏東縣,2013/09/28,屏東,2.8,0.48,-,45.4,88,70,47.0,14.53,1.93,12.6,2.126,0.168,1.96,-,28.22,71.95,92.0
2014,屏東縣,2013/09/28,潮州,3.4,0.32,-,45.8,79,75,42.0,6.68,0.4,6.27,-,-,-,-,27.13,75.97,95.0
2015,屏東縣,2013/09/28,恆春,0.5,0.08,385.81,41.2,43,27,11.0,2.42,1.19,1.22,-,-,-,6.62,26.79,79.5,37.0
