序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","平均風速 WS_HR (m/sec)","大氣溫度 AMB_TEMP (℃)","降雨量 RAINFALL (mm)","相對濕度 RH (percent)","空氣污染指標PSI PSI","紫外線指數 UVB (UVI)"
1938,嘉義縣,2008/06/06,新港,2.4,0.34,-,34.1,46,39,24.0,13.81,3.26,10.55,-,-,-,-,24.94,-,80.24,48.0,-
1939,嘉義縣,2008/06/05,朴子,2.0,0.32,-,24.7,39,30,12.0,14.44,2.65,11.8,-,-,-,-,24.42,-,87.46,45.0,-
1940,嘉義縣,2008/06/05,新港,2.9,0.37,-,22.8,38,33,18.0,17.73,4.53,13.2,-,-,-,-,24.45,-,80.38,42.0,-
1941,嘉義縣,2008/06/04,朴子,2.8,0.37,-,27.3,34,34,18.0,13.87,2.8,11.06,-,-,-,-,25.2,-,86.7,34.0,-
1942,嘉義縣,2008/06/04,新港,2.5,0.3,-,29.4,37,26,16.0,13.16,3.02,10.14,-,-,-,-,24.95,-,79.89,36.0,-
1943,嘉義縣,2008/06/03,朴子,3.1,0.37,-,26.7,37,27,12.0,15.05,2.4,12.65,-,-,-,-,25.32,-,87.8,39.0,-
1944,嘉義縣,2008/06/03,新港,1.8,0.23,-,26.2,35,14,10.0,12.91,3.8,9.11,-,-,-,-,24.91,-,82.6,38.0,-
1945,嘉義縣,2008/06/02,朴子,3.5,0.38,-,27.0,34,67,29.0,13.49,2.23,11.24,-,-,-,-,26.45,-,83.67,58.0,-
1946,嘉義縣,2008/06/02,新港,2.9,0.35,-,26.5,36,69,38.0,13.81,3.99,9.82,-,-,-,-,26.03,-,78.99,60.0,-
1947,嘉義縣,2008/06/01,朴子,5.8,0.42,-,43.6,69,101,47.0,14.76,1.84,12.92,-,-,-,-,25.95,-,79.07,76.0,-
1948,嘉義縣,2008/06/01,新港,4.4,0.41,-,46.1,77,93,50.0,15.79,3.9,11.88,-,-,-,-,25.51,-,76.43,73.0,-
1949,屏東縣,2008/06/30,屏東,2.8,0.35,-,15.2,26,34,16.0,12.15,3.66,8.5,2.029,0.159,1.87,-,30.11,-,70.57,34.0,-
1950,屏東縣,2008/06/30,潮州,1.9,0.11,-,15.3,23,30,14.0,4.63,0.4,4.21,-,-,-,-,29.33,-,70.73,30.0,-
1951,屏東縣,2008/06/30,恆春,1.9,-,387.5,26.8,33,18,9.0,2.94,0.92,2.02,-,-,-,-,28.62,-,86.1,30.0,-
1952,屏東縣,2008/06/29,屏東,4.5,0.45,-,18.0,38,35,20.0,18.43,8.03,10.4,2.193,0.207,1.99,-,29.17,-,76.67,42.0,-
1953,屏東縣,2008/06/29,潮州,1.8,0.12,-,18.6,32,29,15.0,6.39,0.61,5.77,-,-,-,-,28.84,-,76.68,48.0,-
1954,屏東縣,2008/06/29,恆春,1.7,-,379.84,28.0,31,19,8.0,3.32,1.14,2.18,-,-,-,-,28.27,-,85.39,29.0,-
1955,屏東縣,2008/06/28,屏東,2.3,0.53,-,8.6,14,22,16.0,21.05,7.29,13.76,2.106,0.232,1.88,-,25.69,-,91.86,22.0,-
1956,屏東縣,2008/06/28,潮州,1.3,0.14,-,16.2,20,22,11.0,8.23,0.8,7.43,-,-,-,-,26.23,-,93.67,22.0,-
1957,屏東縣,2008/06/28,恆春,1.7,-,380.87,29.0,30,24,9.0,3.11,1.28,1.83,-,-,-,-,27.73,-,90.38,26.0,-
1958,屏東縣,2008/06/27,屏東,2.8,0.54,-,9.8,13,22,13.0,18.66,6.41,12.25,2.091,0.248,1.84,-,26.29,-,90.16,22.0,-
1959,屏東縣,2008/06/27,潮州,2.0,0.1,-,19.0,21,21,8.0,21.74,2.97,18.74,-,-,-,-,26.74,-,88.68,21.0,-
1960,屏東縣,2008/06/27,恆春,1.6,0.05,379.71,29.0,30,30,9.0,3.35,1.4,1.94,-,-,-,-,28.36,-,89.06,30.0,-
1961,屏東縣,2008/06/26,屏東,2.3,0.32,-,14.3,20,36,17.0,10.82,3.13,7.69,1.946,0.146,1.8,-,28.97,-,80.72,36.0,-
1962,屏東縣,2008/06/26,潮州,1.7,0.1,-,20.3,24,31,13.0,56.71,4.86,51.85,-,-,-,-,28.39,-,82.46,31.0,-
1963,屏東縣,2008/06/26,恆春,1.1,0.05,375.57,30.5,32,31,10.0,3.51,1.83,1.67,-,-,-,-,28.54,-,88.97,31.0,-
1964,屏東縣,2008/06/25,屏東,2.5,0.36,-,15.2,20,40,18.0,12.75,3.46,9.3,1.935,0.176,1.76,-,29.17,-,80.18,40.0,-
1965,屏東縣,2008/06/25,潮州,2.0,0.09,-,21.0,24,37,14.0,-,-,-,-,-,-,-,29.45,-,78.53,37.0,-
1966,屏東縣,2008/06/25,恆春,1.4,0.05,379.14,31.3,35,40,16.0,3.56,1.33,2.24,-,-,-,-,29.27,-,86.72,40.0,-
1967,屏東縣,2008/06/24,屏東,2.0,0.32,-,20.1,28,36,16.0,10.76,1.91,8.84,1.919,0.147,1.77,-,30.85,-,63.53,36.0,-
1968,屏東縣,2008/06/24,潮州,1.2,0.1,-,23.8,28,32,15.0,2.34,1.81,0.53,-,-,-,-,30.51,-,61.13,32.0,-
1969,屏東縣,2008/06/24,恆春,0.9,0.05,388.82,30.3,36,47,12.0,3.77,2.08,1.7,-,-,-,-,28.67,-,84.69,47.0,-
1970,屏東縣,2008/06/23,屏東,4.1,0.39,-,31.1,68,50,26.0,12.35,2.11,10.22,2.091,0.145,1.95,-,30.33,-,66.8,95.0,-
1971,屏東縣,2008/06/23,潮州,2.2,0.19,-,29.7,50,46,30.0,-,-,-,-,-,-,-,29.78,-,64.84,62.0,-
1972,屏東縣,2008/06/23,恆春,0.7,0.05,385.86,23.9,28,22,9.0,3.32,1.71,1.62,-,-,-,-,28.6,-,87.54,24.0,-
1973,屏東縣,2008/06/22,屏東,4.5,0.31,-,23.1,44,44,23.0,12.13,1.34,10.77,2.049,0.147,1.9,-,30.14,-,67.92,44.0,-
1974,屏東縣,2008/06/22,潮州,4.4,0.23,-,36.7,62,46,30.0,8.51,1.66,6.85,-,-,-,-,29.56,-,65.25,75.0,-
1975,屏東縣,2008/06/22,恆春,0.6,0.05,386.05,18.8,23,15,7.0,2.68,1.17,1.51,-,-,-,-,28.62,-,81.3,21.0,-
1976,屏東縣,2008/06/21,屏東,4.2,0.43,-,39.6,72,56,34.0,12.96,1.72,11.24,2.042,0.18,1.86,-,29.98,-,66.28,93.0,-
1977,屏東縣,2008/06/21,潮州,3.7,0.21,-,31.0,55,50,33.0,6.56,1.51,5.05,-,-,-,-,29.26,-,66.07,68.0,-
1978,屏東縣,2008/06/21,恆春,0.7,0.05,391.66,13.7,17,15,7.0,3.0,1.05,1.95,-,-,-,-,27.93,-,82.35,18.0,-
1979,屏東縣,2008/06/20,屏東,3.6,0.39,-,23.0,49,48,24.0,13.0,2.21,10.8,2.058,0.184,1.87,-,29.71,-,72.67,53.0,-
1980,屏東縣,2008/06/20,潮州,3.7,0.19,-,26.5,51,43,28.0,6.2,1.62,4.58,-,-,-,-,28.96,-,72.97,77.0,-
1981,屏東縣,2008/06/20,恆春,1.3,0.05,391.86,15.3,19,17,7.0,3.25,1.66,1.59,-,-,-,-,27.84,-,83.37,18.0,-
1982,屏東縣,2008/06/19,屏東,5.8,0.33,-,15.5,34,36,18.0,12.78,3.5,9.28,1.982,0.137,1.85,-,29.68,-,69.44,43.0,-
1983,屏東縣,2008/06/19,潮州,2.3,0.14,-,16.7,31,31,13.0,5.0,1.36,3.64,-,-,-,-,29.11,-,71.9,37.0,-
1984,屏東縣,2008/06/19,恆春,1.2,0.05,-,14.5,23,17,9.0,2.67,1.37,1.31,-,-,-,-,28.22,-,87.03,21.0,-
1985,屏東縣,2008/06/18,屏東,2.0,0.38,-,11.3,18,-,18.0,11.25,3.65,7.6,2.047,0.18,1.87,-,29.72,-,69.91,16.0,-
1986,屏東縣,2008/06/18,潮州,1.7,0.13,-,12.0,17,30,11.0,4.29,1.84,2.45,-,-,-,-,28.7,-,70.72,30.0,-
1987,屏東縣,2008/06/18,恆春,1.0,0.05,389.82,16.6,19,17,8.0,3.13,1.86,1.27,-,-,-,-,28.58,-,87.14,25.0,-
1988,屏東縣,2008/06/17,屏東,1.9,0.36,-,16.0,20,30,12.0,11.07,2.98,8.09,1.943,0.155,1.79,-,28.76,-,73.45,30.0,-
1989,屏東縣,2008/06/17,潮州,1.9,0.09,-,20.4,24,26,11.0,3.86,1.89,1.96,-,-,-,-,28.73,-,69.28,26.0,-
1990,屏東縣,2008/06/17,恆春,1.4,0.05,388.99,25.2,29,29,10.0,4.04,2.59,1.46,-,-,-,-,28.37,-,87.85,29.0,-
1991,屏東縣,2008/06/16,屏東,2.2,0.43,-,12.2,17,18,-,17.98,5.97,12.02,-,-,-,-,24.35,-,91.81,18.0,-
1992,屏東縣,2008/06/16,潮州,1.9,0.07,-,21.2,25,16,8.0,3.15,1.3,1.86,-,-,-,-,24.61,-,90.65,23.0,-
1993,屏東縣,2008/06/16,恆春,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
1994,屏東縣,2008/06/15,屏東,1.8,0.39,-,9.8,11,19,-,14.35,4.67,9.69,-,-,-,-,24.78,-,91.17,19.0,-
1995,屏東縣,2008/06/15,潮州,1.6,0.1,-,16.4,18,17,7.0,2.62,1.51,1.08,-,-,-,-,24.87,-,91.88,17.0,-
1996,屏東縣,2008/06/15,恆春,0.7,0.05,390.3,19.7,21,9,-,3.54,1.57,1.97,-,-,-,-,24.88,-,95.44,18.0,-
1997,屏東縣,2008/06/14,屏東,1.6,0.39,-,11.9,19,24,-,15.06,4.58,10.47,1.955,0.148,1.81,-,26.34,-,83.43,24.0,-
1998,屏東縣,2008/06/14,潮州,1.7,0.11,-,19.0,23,24,11.0,3.44,1.43,2.02,-,-,-,-,26.64,-,81.03,24.0,-
1999,屏東縣,2008/06/14,恆春,1.3,0.07,390.77,28.8,32,27,11.0,3.8,1.54,2.25,-,-,-,-,27.65,-,89.44,31.0,-
2000,屏東縣,2008/06/13,屏東,2.1,0.35,-,14.7,26,34,-,13.42,3.13,10.3,2.023,0.143,1.88,-,29.88,-,65.94,34.0,-
2001,屏東縣,2008/06/13,潮州,1.8,0.12,-,18.7,29,32,14.0,5.74,2.95,2.79,-,-,-,-,29.44,-,64.23,32.0,-
2002,屏東縣,2008/06/13,恆春,1.5,0.07,395.05,33.5,41,23,13.0,3.49,1.26,2.23,-,-,-,-,28.33,-,83.29,35.0,-
2003,屏東縣,2008/06/12,屏東,2.8,0.32,-,10.9,21,33,17.0,14.75,4.17,10.58,2.009,0.13,1.88,-,28.96,-,71.43,33.0,-
2004,屏東縣,2008/06/12,潮州,3.5,0.2,-,19.1,39,33,19.0,11.5,2.48,9.01,-,-,-,-,29.0,-,67.41,45.0,-
2005,屏東縣,2008/06/12,恆春,2.0,0.06,391.77,25.8,31,17,10.0,3.67,1.46,2.22,-,-,-,-,28.76,-,81.08,30.0,-
2006,屏東縣,2008/06/11,屏東,4.0,0.32,-,19.7,40,37,20.0,13.79,2.53,11.26,2.027,0.135,1.89,-,29.73,-,62.13,58.0,-
2007,屏東縣,2008/06/11,潮州,4.4,0.19,-,25.6,53,38,18.0,8.56,1.43,7.13,-,-,-,-,29.51,-,59.41,74.0,-
2008,屏東縣,2008/06/11,恆春,1.8,0.05,390.76,28.2,32,17,10.0,3.56,2.19,1.36,-,-,-,-,28.55,-,83.21,30.0,-
2009,屏東縣,2008/06/10,屏東,4.3,0.36,-,12.8,22,35,15.0,13.62,3.52,10.1,2.032,0.174,1.86,-,29.72,-,65.15,35.0,-
2010,屏東縣,2008/06/10,潮州,1.7,0.13,-,13.6,20,31,16.0,4.72,1.44,3.28,-,-,-,-,28.86,-,65.93,31.0,-
2011,屏東縣,2008/06/10,恆春,1.4,0.06,390.64,17.4,20,17,9.0,3.82,2.11,1.72,-,-,-,-,28.76,-,84.29,18.0,-
2012,屏東縣,2008/06/09,屏東,2.2,0.33,-,11.0,19,36,13.0,11.82,4.53,7.3,1.978,0.135,1.84,-,29.98,-,67.93,36.0,-
2013,屏東縣,2008/06/09,潮州,1.7,0.1,-,13.7,20,29,13.0,3.9,1.34,2.56,-,-,-,-,29.05,-,68.01,29.0,-
2014,屏東縣,2008/06/09,恆春,1.2,0.06,390.19,17.9,21,19,7.0,3.85,1.92,1.93,-,-,-,-,28.61,-,83.79,19.0,-
2015,屏東縣,2008/06/08,屏東,2.7,0.35,-,12.4,19,38,21.0,9.23,2.76,6.47,2.016,0.118,1.9,-,29.59,-,67.64,38.0,-
2016,屏東縣,2008/06/08,潮州,1.7,0.13,-,14.2,18,30,16.0,2.99,1.44,1.54,-,-,-,-,28.99,-,68.17,30.0,-
2017,屏東縣,2008/06/08,恆春,1.7,0.05,389.53,19.2,21,19,10.0,3.73,1.99,1.73,-,-,-,-,28.68,-,85.46,24.0,-
2018,屏東縣,2008/06/07,屏東,4.8,0.56,-,32.6,66,51,31.0,16.7,1.75,14.95,2.22,0.227,1.99,-,28.65,-,67.58,88.0,-
2019,屏東縣,2008/06/07,潮州,3.1,0.29,-,35.7,65,48,24.0,5.27,1.03,4.23,-,-,-,-,27.57,-,69.95,89.0,-
2020,屏東縣,2008/06/07,恆春,4.9,0.2,404.25,37.2,47,29,19.0,8.93,2.43,6.5,-,-,-,-,28.4,-,77.27,64.0,-
2021,屏東縣,2008/06/06,屏東,4.2,0.48,-,38.5,64,43,24.0,16.1,2.5,13.6,2.073,0.186,1.89,-,27.35,-,76.33,65.0,-
2022,屏東縣,2008/06/06,潮州,4.3,0.31,-,43.5,72,42,23.0,10.27,2.08,8.19,-,-,-,-,27.4,-,74.49,72.0,-
2023,屏東縣,2008/06/06,恆春,1.3,0.14,394.78,51.3,56,18,11.0,3.83,1.79,2.03,-,-,-,-,27.12,-,84.56,50.0,-
2024,屏東縣,2008/06/05,屏東,2.6,0.57,-,12.8,17,24,11.0,20.74,5.85,14.89,2.164,0.254,1.91,-,23.97,-,91.31,24.0,-
2025,屏東縣,2008/06/05,潮州,1.5,0.16,-,24.1,34,21,8.0,4.45,2.59,1.86,-,-,-,-,24.11,-,90.3,32.0,-
2026,屏東縣,2008/06/05,恆春,1.5,0.1,397.61,34.1,36,12,4.0,3.06,1.28,1.78,-,-,-,-,24.56,-,93.2,34.0,-
2027,屏東縣,2008/06/04,屏東,2.8,0.69,-,13.4,19,28,19.0,23.43,6.2,17.23,2.3,0.293,2.01,-,24.49,-,92.11,28.0,-
2028,屏東縣,2008/06/04,潮州,1.4,0.24,-,20.8,24,24,10.0,6.24,1.99,4.25,-,-,-,-,24.43,-,96.28,24.0,-
2029,屏東縣,2008/06/04,恆春,2.0,0.11,395.82,35.0,36,12,5.0,4.41,1.55,2.86,-,-,-,-,25.51,-,91.84,34.0,-
2030,屏東縣,2008/06/03,屏東,2.7,0.56,-,18.4,26,21,13.0,20.17,4.17,16.0,2.113,0.226,1.89,-,24.75,-,91.12,29.0,-
2031,屏東縣,2008/06/03,潮州,2.3,0.19,-,27.6,33,23,10.0,4.18,1.09,3.09,-,-,-,-,24.86,-,93.16,30.0,-
2032,屏東縣,2008/06/03,恆春,1.3,0.11,391.84,40.7,45,12,6.0,3.65,1.25,2.4,-,-,-,-,25.24,-,94.13,40.0,-
2033,屏東縣,2008/06/02,屏東,3.4,0.55,-,17.7,27,36,20.0,18.64,3.66,14.98,2.135,0.205,1.93,-,25.96,-,86.62,36.0,-
2034,屏東縣,2008/06/02,潮州,1.8,0.17,-,24.8,33,32,14.0,4.85,2.27,2.58,-,-,-,-,25.74,-,87.82,36.0,-
2035,屏東縣,2008/06/02,恆春,1.4,0.06,387.99,33.8,36,13,6.0,3.3,1.5,1.81,-,-,-,-,26.38,-,89.85,30.0,-
2036,屏東縣,2008/06/01,屏東,4.6,0.53,-,38.6,72,58,33.0,15.91,2.54,13.37,2.152,0.178,1.98,-,28.18,-,75.72,100.0,-
2037,屏東縣,2008/06/01,潮州,4.5,0.34,-,38.4,70,60,31.0,8.49,1.36,7.13,-,-,-,-,27.87,-,76.87,73.0,-
2038,屏東縣,2008/06/01,恆春,1.3,0.18,397.95,54.1,63,30,18.0,4.19,1.96,2.24,-,-,-,-,27.33,-,83.12,60.0,-
2039,臺東縣,2008/06/30,臺東,2.0,0.31,-,19.0,27,23,8.0,8.8,3.64,5.16,-,-,-,-,30.14,-,73.08,24.0,-
2040,臺東縣,2008/06/30,關山,1.8,-,-,16.2,26,27,10.0,10.41,7.3,3.12,-,-,-,-,28.82,-,70.31,27.0,-
2041,臺東縣,2008/06/29,臺東,1.7,0.25,-,24.2,33,24,11.0,8.77,3.15,5.62,-,-,-,-,30.35,-,72.22,30.0,-
2042,臺東縣,2008/06/29,關山,2.4,-,-,23.3,36,34,16.0,8.39,4.77,3.61,-,-,-,-,29.15,-,72.09,35.0,-
2043,臺東縣,2008/06/28,臺東,1.7,0.28,-,19.2,23,30,9.0,9.88,4.32,5.56,-,-,-,-,29.58,-,75.63,30.0,-
2044,臺東縣,2008/06/28,關山,2.7,-,-,22.4,32,43,17.0,9.93,6.93,3.0,-,-,-,-,29.55,-,69.13,43.0,-
2045,臺東縣,2008/06/27,臺東,2.1,0.33,-,17.8,22,29,7.0,10.76,4.67,6.09,-,-,-,-,29.41,-,77.21,29.0,-
2046,臺東縣,2008/06/27,關山,2.2,-,-,16.1,24,33,11.0,13.61,10.34,3.27,-,-,-,-,28.53,-,75.97,33.0,-
2047,臺東縣,2008/06/26,臺東,1.7,0.25,-,22.3,29,33,11.0,8.27,3.61,4.65,-,-,-,-,29.92,-,72.92,33.0,-
2048,臺東縣,2008/06/26,關山,3.1,-,-,19.8,30,45,16.0,12.49,9.46,3.03,-,-,-,-,29.07,-,68.85,45.0,-
2049,臺東縣,2008/06/25,臺東,1.5,0.28,-,22.7,25,46,19.0,8.38,4.22,4.15,-,-,-,-,30.88,-,73.65,46.0,-
2050,臺東縣,2008/06/25,關山,2.5,-,-,19.4,25,50,20.0,8.77,5.92,2.84,-,-,-,-,30.02,-,67.58,50.0,-
2051,臺東縣,2008/06/24,臺東,1.6,0.23,-,24.9,33,38,16.0,6.52,2.91,3.61,-,-,-,-,30.53,-,74.05,38.0,-
2052,臺東縣,2008/06/24,關山,1.6,-,-,18.2,29,45,13.0,6.64,4.21,2.43,-,-,-,-,29.66,-,69.26,45.0,-
2053,臺東縣,2008/06/23,臺東,1.8,0.29,-,18.3,24,24,15.0,8.95,3.81,5.14,-,-,-,-,29.66,-,71.94,24.0,-
2054,臺東縣,2008/06/23,關山,1.5,-,-,18.9,31,31,11.0,6.57,4.44,2.14,-,-,-,-,27.81,-,71.9,31.0,-
2055,臺東縣,2008/06/22,臺東,1.7,0.23,-,17.2,25,22,13.0,7.72,4.02,3.7,-,-,-,-,29.32,-,73.85,26.0,-
2056,臺東縣,2008/06/22,關山,1.5,-,-,19.7,32,26,9.0,7.14,4.92,2.21,-,-,-,-,28.0,-,67.96,31.0,-
2057,臺東縣,2008/06/21,臺東,1.9,0.27,-,14.5,19,15,12.0,8.52,3.74,4.78,-,-,-,-,29.15,-,72.29,18.0,-
2058,臺東縣,2008/06/21,關山,1.8,-,-,15.2,24,18,7.0,6.28,4.21,2.08,-,-,-,-,28.02,-,70.55,24.0,-
2059,臺東縣,2008/06/20,臺東,1.7,0.3,-,14.2,21,17,13.0,9.22,4.77,4.45,-,-,-,-,29.04,-,76.94,19.0,-
2060,臺東縣,2008/06/20,關山,1.2,-,-,14.8,23,19,5.0,5.54,3.87,1.68,-,-,-,-,28.2,-,72.83,21.0,-
2061,臺東縣,2008/06/19,臺東,1.8,0.25,-,15.1,22,16,14.0,8.16,4.15,4.01,-,-,-,-,29.18,-,79.46,21.0,-
2062,臺東縣,2008/06/19,關山,1.6,-,-,12.3,19,19,5.0,5.21,3.48,1.74,-,-,-,-,28.64,-,71.52,19.0,-
2063,臺東縣,2008/06/18,臺東,1.9,0.36,-,13.1,19,20,14.0,10.29,4.81,5.48,-,-,-,-,28.94,-,80.81,20.0,-
2064,臺東縣,2008/06/18,關山,1.4,-,-,11.2,19,23,5.0,8.85,6.45,2.41,-,-,-,-,27.55,-,76.7,23.0,-
2065,臺東縣,2008/06/17,臺東,1.9,0.43,-,15.1,24,22,15.0,12.49,5.45,7.05,-,-,-,-,27.1,-,87.43,22.0,-
2066,臺東縣,2008/06/17,關山,1.9,-,-,14.5,23,21,3.0,7.25,4.89,2.36,-,-,-,-,26.09,-,82.15,21.0,-
2067,臺東縣,2008/06/16,臺東,1.7,0.32,-,13.6,20,15,12.0,11.66,6.46,5.19,-,-,-,-,25.66,-,91.84,17.0,-
2068,臺東縣,2008/06/16,關山,1.9,-,-,10.8,18,19,2.0,7.8,5.6,2.2,-,-,-,-,24.25,-,90.69,19.0,-
2069,臺東縣,2008/06/15,臺東,1.8,0.24,-,14.5,18,12,11.0,9.03,5.11,3.92,-,-,-,-,26.15,-,90.6,16.0,-
2070,臺東縣,2008/06/15,關山,1.7,-,-,11.7,15,12,2.0,7.62,5.04,2.59,-,-,-,-,24.43,-,90.02,13.0,-
2071,臺東縣,2008/06/14,臺東,1.9,0.32,-,15.7,23,20,12.0,12.23,5.5,6.73,-,-,-,-,26.75,-,88.8,22.0,-
2072,臺東縣,2008/06/14,關山,1.4,-,-,10.6,17,21,4.0,10.17,7.29,2.88,-,-,-,-,24.37,-,90.47,21.0,-
2073,臺東縣,2008/06/13,臺東,1.8,0.32,-,27.9,44,26,19.0,9.78,3.73,6.05,-,-,-,-,29.14,-,76.11,41.0,-
2074,臺東縣,2008/06/13,關山,1.7,-,-,20.2,32,25,11.0,6.23,3.55,2.68,-,-,-,-,26.23,-,82.33,31.0,-
2075,臺東縣,2008/06/12,臺東,2.1,0.29,-,34.3,46,32,14.0,9.59,3.65,5.95,-,-,-,-,29.43,-,71.79,44.0,-
2076,臺東縣,2008/06/12,關山,1.8,-,-,26.0,39,28,11.0,6.5,3.49,3.02,-,-,-,-,27.68,-,70.45,34.0,-
2077,臺東縣,2008/06/11,臺東,1.9,0.32,-,23.3,34,32,15.0,11.03,4.39,6.64,-,-,-,-,29.25,-,68.89,32.0,-
2078,臺東縣,2008/06/11,關山,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,22.0,-
2079,臺東縣,2008/06/10,臺東,1.9,0.29,-,13.6,18,28,12.0,9.37,4.85,4.52,-,-,-,-,29.09,-,76.17,28.0,-
2080,臺東縣,2008/06/10,關山,2.3,-,-,12.7,20,23,4.0,9.39,6.63,2.76,-,-,-,-,27.06,-,76.6,23.0,-
2081,臺東縣,2008/06/09,臺東,2.7,0.3,-,13.6,18,24,9.0,9.74,5.78,3.96,-,-,-,-,29.41,-,78.76,24.0,-
2082,臺東縣,2008/06/09,關山,2.1,-,-,12.6,19,18,3.0,8.88,6.89,1.99,-,-,-,-,27.33,-,79.2,18.0,-
2083,臺東縣,2008/06/08,臺東,1.8,0.33,-,15.6,19,30,15.0,9.07,4.38,4.69,-,-,-,-,28.92,-,81.39,30.0,-
2084,臺東縣,2008/06/08,關山,2.0,-,-,14.7,19,20,7.0,8.32,5.89,2.43,-,-,-,-,26.57,-,81.88,20.0,-
2085,臺東縣,2008/06/07,臺東,2.3,0.39,-,33.4,48,35,19.0,10.45,2.98,7.46,-,-,-,-,28.08,-,80.62,42.0,-
2086,臺東縣,2008/06/07,關山,2.4,-,-,23.5,41,28,10.0,9.03,6.35,2.68,-,-,-,-,26.67,-,77.08,36.0,-
2087,臺東縣,2008/06/06,臺東,1.5,0.41,-,26.1,38,18,10.0,11.3,4.05,7.26,-,-,-,-,27.2,-,78.98,42.0,-
2088,臺東縣,2008/06/06,關山,2.1,-,-,19.1,29,12,2.0,8.43,5.41,3.03,-,-,-,-,25.06,-,82.32,26.0,-
2089,臺東縣,2008/06/05,臺東,1.7,0.37,-,24.0,28,10,8.0,13.11,5.54,7.58,-,-,-,-,23.21,-,93.78,27.0,-
2090,臺東縣,2008/06/05,關山,2.2,-,-,17.8,24,8,4.0,11.36,6.54,4.82,-,-,-,-,21.81,-,93.7,24.0,-
2091,臺東縣,2008/06/04,臺東,1.8,0.47,-,32.7,34,11,8.0,13.56,3.05,10.51,-,-,-,-,24.81,-,93.46,33.0,-
2092,臺東縣,2008/06/04,關山,2.0,-,-,32.2,36,9,2.0,5.68,2.74,2.94,-,-,-,-,23.15,-,91.78,34.0,-
2093,臺東縣,2008/06/03,臺東,1.8,0.43,-,28.5,41,15,7.0,11.56,2.82,8.74,-,-,-,-,25.87,-,91.28,37.0,-
2094,臺東縣,2008/06/03,關山,2.1,-,-,29.3,38,7,1.0,5.4,2.68,2.73,-,-,-,-,24.83,-,89.15,34.0,-
2095,臺東縣,2008/06/02,臺東,1.7,0.41,-,26.2,34,25,11.0,13.84,4.44,9.41,-,-,-,-,26.99,-,87.65,33.0,-
2096,臺東縣,2008/06/02,關山,1.8,-,-,23.7,30,18,4.0,4.65,2.7,1.95,-,-,-,-,25.56,-,86.73,30.0,-
2097,臺東縣,2008/06/01,臺東,2.1,0.37,-,40.1,48,21,10.0,9.28,2.58,6.7,-,-,-,-,26.54,-,83.78,44.0,-
2098,臺東縣,2008/06/01,關山,2.3,-,-,35.4,40,17,5.0,5.26,2.35,2.9,-,-,-,-,24.56,-,86.56,38.0,-
2099,花蓮縣,2008/06/30,花蓮,1.3,0.26,-,19.4,28,26,13.0,7.26,1.51,5.74,-,-,-,-,29.41,-,80.67,26.0,-
2100,花蓮縣,2008/06/29,花蓮,1.3,0.26,-,22.8,33,30,19.0,6.83,1.15,5.65,-,-,-,-,29.62,-,79.63,30.0,-
2101,花蓮縣,2008/06/28,花蓮,2.3,0.33,-,17.6,26,37,19.0,13.68,3.5,10.16,-,-,-,-,29.98,-,79.37,37.0,-
2102,花蓮縣,2008/06/27,花蓮,1.8,0.35,-,19.9,27,40,19.0,12.17,2.99,9.21,-,-,-,-,29.84,-,81.02,40.0,-
2103,花蓮縣,2008/06/26,花蓮,1.8,0.33,-,29.5,41,44,24.0,8.49,0.86,7.59,-,-,-,-,30.16,-,78.48,44.0,-
2104,花蓮縣,2008/06/25,花蓮,1.9,0.36,-,24.9,40,41,20.0,12.63,1.78,10.82,-,-,-,-,30.73,-,73.91,42.0,-
2105,花蓮縣,2008/06/24,花蓮,1.8,0.32,-,17.4,25,33,15.0,8.65,1.9,6.75,-,-,-,-,30.34,-,75.52,33.0,-
2106,花蓮縣,2008/06/23,花蓮,1.3,0.24,-,15.4,20,21,11.0,6.25,1.99,4.23,-,-,-,-,29.33,-,75.19,21.0,-
2107,花蓮縣,2008/06/22,花蓮,1.3,0.25,-,13.6,20,21,12.0,6.39,1.81,4.56,-,-,-,-,28.93,-,78.3,21.0,-
2108,花蓮縣,2008/06/21,花蓮,2.1,0.23,-,12.4,17,20,10.0,8.08,2.58,5.5,-,-,-,-,29.21,-,78.58,20.0,-
2109,花蓮縣,2008/06/20,花蓮,1.8,0.26,-,10.8,16,25,12.0,8.19,3.27,4.92,-,-,-,-,29.38,-,78.25,25.0,-
2110,花蓮縣,2008/06/19,花蓮,2.1,0.23,-,12.2,19,24,10.0,6.64,2.24,4.4,-,-,-,-,29.33,-,81.24,24.0,-
