序號,縣市,監測日期,測站,"二氧化硫 SO2 (ppb)","一氧化碳 CO (ppm)","二氧化碳 CO2 (ppm)","臭氧 O3 (ppb)","臭氧8小時最大值 O3_Max_8_HR (ppb)","懸浮微粒 PM 10  (μg/m 3 )","細懸浮微粒 PM 2.5  (μg/m 3 )","氮氧化物 NOx (ppb)","一氧化氮 NO (ppb)","二氧化氮 NO2 (ppb)","總碳氫化合物 THC (ppmC)","非甲烷碳氫化合物 NMHC (ppm)","甲烷 CH4 (ppm)","風速 WIND_SPEED (m/sec)","大氣溫度 AMB_TEMP (℃)","相對濕度 RH (percent)","空氣污染指標PSI PSI"
1878,南投縣,2013/10/05,竹山,1.7,0.3,-,37.4,66,60,28.0,11.66,1.48,10.18,-,-,-,-,24.6,71.97,67.0
1879,南投縣,2013/10/04,南投,1.9,0.47,-,33.2,66,62,25.0,19.48,2.31,17.17,2.071,0.205,1.87,1.78,25.06,67.96,65.0
1880,南投縣,2013/10/04,埔里,1.4,0.33,-,41.5,66,50,31.0,11.89,1.07,10.81,-,-,-,-,24.75,70.93,65.0
1881,南投縣,2013/10/04,竹山,2.1,0.29,-,38.5,78,64,30.0,14.01,1.5,12.52,-,-,-,-,24.37,67.05,75.0
1882,南投縣,2013/10/03,南投,1.7,0.46,-,38.0,66,84,42.0,17.31,1.11,16.18,2.095,0.214,1.88,1.87,24.9,67.11,71.0
1883,南投縣,2013/10/03,埔里,1.9,0.35,-,46.6,71,62,40.0,10.26,1.04,9.23,-,-,-,-,24.82,73.17,72.0
1884,南投縣,2013/10/03,竹山,1.8,0.34,-,43.2,81,85,45.0,14.05,1.38,12.67,-,-,-,-,24.24,67.0,82.0
1885,南投縣,2013/10/02,南投,2.6,0.47,-,43.8,80,72,35.0,17.98,1.5,16.43,2.06,0.166,1.89,1.86,26.91,68.76,79.0
1886,南投縣,2013/10/02,埔里,2.1,0.36,-,46.9,75,53,35.0,11.06,0.86,10.21,-,-,-,-,26.74,76.92,70.0
1887,南投縣,2013/10/02,竹山,2.6,0.37,-,46.9,86,85,43.0,14.52,1.19,13.33,-,-,-,-,26.23,70.46,84.0
1888,南投縣,2013/10/01,南投,2.9,0.44,-,36.8,84,55,27.0,19.86,1.98,17.88,2.052,0.172,1.88,1.56,28.29,73.48,86.0
1889,南投縣,2013/10/01,埔里,2.5,0.4,-,42.5,75,51,35.0,11.43,1.41,10.01,-,-,-,-,27.8,76.89,79.0
1890,南投縣,2013/10/01,竹山,2.6,0.34,-,29.1,72,-,-,16.16,2.35,13.81,-,-,-,-,27.79,74.97,76.0
1891,雲林縣,2013/10/31,斗六,3.7,0.42,-,49.4,103,96,52.0,16.91,1.87,15.04,-,-,-,1.41,25.08,70.21,100.0
1892,雲林縣,2013/10/31,崙背,4.5,0.43,-,32.6,67,108,57.0,20.53,2.15,18.38,-,-,-,2.77,24.76,78.87,79.0
1893,雲林縣,2013/10/31,麥寮,2.7,0.37,-,36.8,64,116,57.0,17.09,3.53,13.57,2.232,0.16,2.07,-,23.63,80.1,83.0
1894,雲林縣,2013/10/31,臺西,3.8,0.32,-,39.5,62,97,50.0,13.01,1.36,11.59,2.519,0.247,2.27,-,24.61,82.1,74.0
1895,雲林縣,2013/10/30,斗六,4.7,0.47,-,58.0,101,89,53.0,14.38,1.0,13.36,-,-,-,1.1,25.13,66.2,92.0
1896,雲林縣,2013/10/30,崙背,3.1,0.44,-,44.4,94,91,49.0,17.78,2.1,15.63,-,-,-,1.57,24.42,79.28,92.0
1897,雲林縣,2013/10/30,麥寮,3.6,0.48,-,46.5,97,75,55.0,22.41,4.08,18.33,2.461,0.21,2.25,-,23.53,79.18,62.0
1898,雲林縣,2013/10/30,臺西,3.2,0.33,-,49.5,93,73,44.0,14.21,2.05,12.16,2.338,0.127,2.21,-,24.36,81.25,62.0
1899,雲林縣,2013/10/29,斗六,4.7,0.46,-,43.9,86,80,44.0,17.48,1.3,16.15,-,-,-,1.36,24.09,68.73,92.0
1900,雲林縣,2013/10/29,崙背,3.4,0.41,-,32.1,69,77,39.0,21.58,4.41,17.16,-,-,-,2.03,23.55,79.09,73.0
1901,雲林縣,2013/10/29,麥寮,2.9,0.39,-,32.9,64,88,50.0,21.18,7.26,13.92,2.326,0.167,2.16,-,22.15,81.26,69.0
1902,雲林縣,2013/10/29,臺西,3.4,0.31,-,35.0,65,64,33.0,18.51,4.33,14.18,2.328,0.142,2.19,-,23.35,82.12,57.0
1903,雲林縣,2013/10/28,斗六,4.4,0.44,-,42.8,76,73,38.0,15.48,1.34,14.12,-,-,-,1.27,23.64,64.08,79.0
1904,雲林縣,2013/10/28,崙背,3.1,0.4,-,31.6,72,74,37.0,-,-,-,-,-,-,2.12,22.84,74.94,72.0
1905,雲林縣,2013/10/28,麥寮,2.6,0.39,-,37.1,73,70,42.0,17.46,2.77,14.69,2.149,0.115,2.04,-,21.85,76.12,60.0
1906,雲林縣,2013/10/28,臺西,4.0,0.34,-,39.4,73,71,35.0,15.07,1.99,13.08,2.212,0.11,2.1,-,22.72,78.11,60.0
1907,雲林縣,2013/10/27,斗六,5.4,0.52,-,37.1,75,92,52.0,17.91,2.42,15.49,-,-,-,1.35,22.45,67.22,72.0
1908,雲林縣,2013/10/27,崙背,2.5,0.4,-,43.6,73,84,47.0,12.4,1.47,10.93,-,-,-,1.88,21.67,73.37,74.0
1909,雲林縣,2013/10/27,麥寮,3.8,0.37,-,49.3,73,77,46.0,12.19,0.98,11.2,1.893,0.079,1.82,-,21.13,71.48,64.0
1910,雲林縣,2013/10/27,臺西,4.3,0.34,-,51.1,68,68,36.0,10.84,1.03,9.79,2.001,0.075,1.93,-,22.01,72.53,59.0
1911,雲林縣,2013/10/26,斗六,4.1,0.47,-,44.8,73,91,46.0,16.95,1.6,15.35,-,-,-,2.52,21.91,62.17,71.0
1912,雲林縣,2013/10/26,崙背,3.4,0.4,-,49.1,63,114,42.0,12.61,1.34,11.26,-,-,-,4.59,21.06,67.52,82.0
1913,雲林縣,2013/10/26,麥寮,4.5,0.37,-,53.0,72,106,43.0,12.58,0.61,11.98,1.801,0.071,1.73,-,20.42,66.23,78.0
1914,雲林縣,2013/10/26,臺西,4.7,0.4,-,52.9,73,125,40.0,12.33,0.71,11.57,1.936,0.075,1.86,-,20.95,69.81,88.0
1915,雲林縣,2013/10/25,斗六,4.4,0.43,-,45.9,69,95,44.0,15.06,1.08,13.98,-,-,-,2.19,22.56,62.45,72.0
1916,雲林縣,2013/10/25,崙背,3.6,0.38,-,55.3,62,185,52.0,11.8,1.17,10.63,-,-,-,5.01,21.82,64.74,118.0
1917,雲林縣,2013/10/25,麥寮,6.0,0.39,-,54.9,64,168,51.0,14.86,1.12,13.71,1.784,0.068,1.72,-,21.15,63.51,109.0
1918,雲林縣,2013/10/25,臺西,4.9,0.34,-,58.2,66,215,48.0,10.36,0.36,9.97,1.926,0.067,1.86,-,21.66,67.72,132.0
1919,雲林縣,2013/10/24,斗六,3.4,0.35,-,41.3,60,91,35.0,14.46,2.49,11.96,-,-,-,2.74,22.99,69.97,70.0
1920,雲林縣,2013/10/24,崙背,2.1,0.25,-,55.9,63,207,37.0,9.42,2.24,7.17,-,-,-,5.81,22.97,72.82,128.0
1921,雲林縣,2013/10/24,麥寮,3.9,0.29,-,56.3,65,97,39.0,12.6,2.26,10.34,1.755,0.053,1.7,-,22.4,71.54,74.0
1922,雲林縣,2013/10/24,臺西,2.9,0.24,-,60.1,68,127,37.0,7.73,0.41,7.26,1.896,0.05,1.85,-,23.02,75.36,88.0
1923,雲林縣,2013/10/23,斗六,3.0,0.42,-,42.2,75,94,47.0,14.78,1.14,13.63,-,-,-,2.29,23.58,68.44,72.0
1924,雲林縣,2013/10/23,崙背,3.0,0.3,-,53.9,65,141,39.0,10.95,1.53,9.43,-,-,-,5.0,23.41,75.4,96.0
1925,雲林縣,2013/10/23,麥寮,3.6,0.28,-,56.9,72,116,-,10.78,1.32,9.44,1.759,0.043,1.72,-,22.84,73.64,83.0
1926,雲林縣,2013/10/23,臺西,3.6,0.26,-,59.0,74,88,35.0,8.87,0.78,8.07,1.877,0.033,1.84,-,23.56,76.27,69.0
1927,雲林縣,2013/10/22,斗六,4.3,0.41,-,46.5,74,96,47.0,13.7,1.81,11.89,-,-,-,2.35,23.8,67.38,73.0
1928,雲林縣,2013/10/22,崙背,3.0,0.36,-,56.5,64,193,50.0,10.87,1.16,9.71,-,-,-,5.02,23.39,70.97,122.0
1929,雲林縣,2013/10/22,麥寮,3.8,0.36,-,60.8,72,156,48.0,12.76,2.4,10.37,1.765,0.048,1.72,-,22.78,69.75,103.0
1930,雲林縣,2013/10/22,臺西,3.8,0.32,-,63.7,74,127,42.0,8.39,0.8,7.58,1.873,0.036,1.84,-,23.52,73.11,88.0
1931,雲林縣,2013/10/21,斗六,3.1,0.33,-,40.1,68,68,30.0,13.23,1.45,11.78,-,-,-,2.29,25.18,68.27,70.0
1932,雲林縣,2013/10/21,崙背,3.4,0.28,-,45.9,57,93,29.0,11.88,1.11,10.75,-,-,-,4.66,24.51,73.37,72.0
1933,雲林縣,2013/10/21,麥寮,3.6,0.28,-,49.2,62,87,31.0,11.38,0.81,10.53,1.74,0.045,1.7,-,23.66,72.59,68.0
1934,雲林縣,2013/10/21,臺西,3.3,0.27,-,52.1,63,90,26.0,7.9,0.52,7.35,1.872,0.041,1.83,-,24.47,75.89,70.0
1935,雲林縣,2013/10/20,斗六,2.6,0.32,-,32.9,62,61,26.0,13.77,0.92,12.85,-,-,-,2.07,25.57,70.51,62.0
1936,雲林縣,2013/10/20,崙背,3.0,0.2,-,37.5,52,93,18.0,10.19,1.1,9.08,-,-,-,4.35,25.26,76.0,72.0
1937,雲林縣,2013/10/20,麥寮,3.9,0.2,-,38.9,53,121,25.0,10.67,1.1,9.56,1.719,0.032,1.69,-,24.59,75.42,86.0
1938,雲林縣,2013/10/20,臺西,2.7,0.16,-,43.8,54,61,18.0,6.88,1.11,5.77,1.84,0.032,1.81,-,25.33,78.24,56.0
1939,雲林縣,2013/10/19,斗六,3.8,0.37,-,35.1,78,61,30.0,17.96,2.6,15.36,-,-,-,1.57,26.37,70.27,84.0
1940,雲林縣,2013/10/19,崙背,3.7,0.25,-,31.1,57,66,21.0,12.57,1.49,11.08,-,-,-,3.01,25.54,77.78,60.0
1941,雲林縣,2013/10/19,麥寮,3.3,0.25,-,29.8,48,83,21.0,15.5,3.18,12.31,1.832,0.062,1.77,-,24.9,77.63,66.0
1942,雲林縣,2013/10/19,臺西,3.4,0.2,-,33.8,50,42,16.0,9.69,1.84,7.83,1.899,0.054,1.85,-,25.56,80.05,42.0
1943,雲林縣,2013/10/18,斗六,3.1,0.37,-,37.8,84,64,33.0,17.64,2.32,15.33,-,-,-,1.69,25.63,68.91,87.0
1944,雲林縣,2013/10/18,崙背,4.4,0.29,-,33.5,65,61,22.0,16.88,2.98,13.91,-,-,-,2.75,24.99,76.27,67.0
1945,雲林縣,2013/10/18,麥寮,2.6,0.26,-,31.2,55,66,24.0,15.99,2.47,13.52,1.922,0.097,1.83,-,24.12,77.19,58.0
1946,雲林縣,2013/10/18,臺西,2.2,0.21,-,35.3,58,50,18.0,-,-,-,1.98,0.08,1.9,-,24.85,79.1,50.0
1947,雲林縣,2013/10/17,斗六,2.8,0.38,-,36.5,75,75,31.0,17.0,1.69,15.31,-,-,-,1.68,24.42,64.88,74.0
1948,雲林縣,2013/10/17,崙背,3.2,0.3,-,35.3,58,59,24.0,14.92,2.39,12.52,-,-,-,2.65,23.7,68.7,60.0
1949,雲林縣,2013/10/17,麥寮,2.5,0.25,-,36.5,57,59,23.0,15.69,2.79,12.9,1.866,0.075,1.79,-,22.77,69.26,54.0
1950,雲林縣,2013/10/17,臺西,2.6,0.18,-,42.2,60,72,19.0,9.2,1.15,8.05,1.955,0.061,1.89,-,23.74,71.63,61.0
1951,雲林縣,2013/10/16,斗六,4.1,0.32,-,37.9,65,79,35.0,15.59,0.81,14.72,-,-,-,2.57,24.58,58.36,70.0
1952,雲林縣,2013/10/16,崙背,3.7,0.3,-,42.1,52,128,28.0,13.31,1.14,12.15,-,-,-,4.87,23.52,64.91,89.0
1953,雲林縣,2013/10/16,麥寮,4.2,0.27,-,43.3,60,132,31.0,14.53,2.73,11.8,1.79,0.067,1.72,-,22.68,65.13,91.0
1954,雲林縣,2013/10/16,臺西,3.8,0.23,-,46.2,62,136,26.0,-,-,-,1.896,0.06,1.84,-,23.58,69.66,93.0
1955,雲林縣,2013/10/15,斗六,3.5,0.3,-,36.8,66,76,31.0,15.12,1.53,13.59,-,-,-,2.18,27.3,66.84,66.0
1956,雲林縣,2013/10/15,崙背,3.1,0.25,-,40.5,53,118,28.0,12.24,0.99,11.2,-,-,-,4.41,26.45,69.57,84.0
1957,雲林縣,2013/10/15,麥寮,4.9,0.26,-,39.4,55,131,31.0,14.26,2.67,11.6,1.758,0.058,1.7,-,25.72,68.02,90.0
1958,雲林縣,2013/10/15,臺西,2.6,0.2,-,47.2,60,105,25.0,8.41,0.75,7.63,1.847,0.039,1.81,-,26.58,71.9,78.0
1959,雲林縣,2013/10/14,斗六,4.6,0.4,-,32.5,69,74,32.0,15.88,2.12,13.76,-,-,-,1.59,28.62,71.82,73.0
1960,雲林縣,2013/10/14,崙背,3.1,0.29,-,32.7,61,78,27.0,12.73,2.13,10.6,-,-,-,2.29,27.58,81.48,64.0
1961,雲林縣,2013/10/14,麥寮,2.4,0.25,-,33.3,56,79,31.0,11.1,2.43,8.68,2.03,0.086,1.94,-,27.15,81.37,64.0
1962,雲林縣,2013/10/14,臺西,3.9,0.22,-,37.3,58,70,26.0,10.81,1.63,9.19,2.115,0.082,2.03,-,27.42,83.69,60.0
1963,雲林縣,2013/10/13,斗六,5.3,0.54,-,34.1,69,84,47.0,17.75,2.53,15.23,-,-,-,1.44,28.55,73.56,68.0
1964,雲林縣,2013/10/13,崙背,3.9,0.34,-,33.4,63,76,35.0,13.31,1.61,11.7,-,-,-,2.02,27.45,79.36,63.0
1965,雲林縣,2013/10/13,麥寮,2.8,0.27,-,35.0,58,111,31.0,10.95,1.44,9.5,2.008,0.07,1.94,-,27.4,79.52,80.0
1966,雲林縣,2013/10/13,臺西,3.4,0.24,-,40.9,62,64,21.0,-,-,-,1.969,0.052,1.92,-,27.37,80.72,57.0
1967,雲林縣,2013/10/12,斗六,4.8,0.56,-,38.5,84,79,45.0,23.21,4.94,18.26,-,-,-,1.4,28.34,74.66,84.0
1968,雲林縣,2013/10/12,崙背,2.4,0.31,-,38.6,77,63,31.0,12.0,1.63,10.38,-,-,-,1.98,27.47,80.59,77.0
1969,雲林縣,2013/10/12,麥寮,3.6,0.31,-,32.2,67,-,35.0,13.66,1.96,11.7,1.867,0.082,1.79,-,27.57,79.27,6.0
1970,雲林縣,2013/10/12,臺西,4.8,0.27,-,45.2,80,58,27.0,9.86,0.7,9.13,1.952,0.059,1.89,-,27.8,80.29,54.0
1971,雲林縣,2013/10/11,斗六,3.7,0.38,-,30.8,68,59,36.0,15.82,1.87,13.95,-,-,-,1.59,28.07,76.66,70.0
1972,雲林縣,2013/10/11,崙背,4.9,0.35,-,22.2,40,64,31.0,16.55,3.01,13.54,-,-,-,2.76,27.57,84.81,57.0
1973,雲林縣,2013/10/11,麥寮,3.1,0.26,-,23.7,44,-,32.0,16.03,4.09,11.95,1.938,0.096,1.84,-,27.19,85.09,5.0
1974,雲林縣,2013/10/11,臺西,3.6,0.19,-,28.7,49,57,24.0,11.42,2.03,9.39,1.977,0.068,1.91,-,27.25,86.77,54.0
1975,雲林縣,2013/10/10,斗六,4.1,0.36,-,29.3,63,53,29.0,15.8,2.8,13.0,-,-,-,1.69,28.22,76.95,69.0
1976,雲林縣,2013/10/10,崙背,3.6,0.26,-,24.4,47,58,26.0,12.99,1.76,11.23,-,-,-,2.87,27.53,84.98,54.0
1977,雲林縣,2013/10/10,麥寮,3.5,0.19,-,26.2,42,73,26.0,11.69,2.2,9.49,1.747,0.061,1.69,-,27.46,83.74,62.0
1978,雲林縣,2013/10/10,臺西,3.3,0.17,-,31.5,46,39,18.0,8.31,1.08,7.22,1.841,0.049,1.79,-,27.48,85.19,39.0
1979,雲林縣,2013/10/09,斗六,4.7,0.43,-,42.7,82,67,44.0,14.79,1.46,13.35,-,-,-,1.6,28.9,72.49,91.0
1980,雲林縣,2013/10/09,崙背,3.3,0.29,-,40.3,69,77,48.0,10.78,0.95,9.82,-,-,-,2.26,28.17,85.28,70.0
1981,雲林縣,2013/10/09,麥寮,2.8,0.28,-,41.1,60,95,42.0,10.94,2.27,8.68,1.839,0.075,1.76,-,27.91,85.67,72.0
1982,雲林縣,2013/10/09,臺西,3.4,0.19,-,47.0,64,57,33.0,7.68,0.82,6.83,1.901,0.048,1.85,-,28.08,86.48,54.0
1983,雲林縣,2013/10/08,斗六,3.5,0.39,-,51.3,75,55,42.0,9.94,0.71,9.29,-,-,-,1.4,28.24,72.83,69.0
1984,雲林縣,2013/10/08,崙背,3.5,0.33,-,47.9,75,64,48.0,11.33,1.8,9.54,-,-,-,1.97,28.12,79.01,71.0
1985,雲林縣,2013/10/08,麥寮,3.9,0.35,-,43.2,69,66,52.0,13.54,1.69,11.83,1.955,0.117,1.84,-,27.68,79.26,58.0
1986,雲林縣,2013/10/08,臺西,3.5,0.29,-,47.8,74,-,-,9.42,0.9,8.47,2.066,0.077,1.99,-,27.99,81.39,6.0
1987,雲林縣,2013/10/07,斗六,3.8,0.37,-,38.3,67,39,24.0,14.28,3.3,10.98,-,-,-,1.3,28.08,70.84,66.0
1988,雲林縣,2013/10/07,崙背,3.2,0.32,-,35.9,63,45,23.0,12.69,2.11,10.57,-,-,-,2.09,27.88,77.11,58.0
1989,雲林縣,2013/10/07,麥寮,3.9,0.34,-,28.2,44,53,35.0,18.2,4.94,13.27,2.072,0.146,1.93,-,27.13,77.15,52.0
1990,雲林縣,2013/10/07,臺西,2.9,0.25,-,40.5,65,-,-,10.4,1.99,8.41,2.046,0.063,1.98,-,27.57,81.46,5.0
1991,雲林縣,2013/10/06,斗六,2.7,0.18,-,26.3,32,34,15.0,8.15,0.81,7.31,-,-,-,3.19,25.59,82.97,34.0
1992,雲林縣,2013/10/06,崙背,1.2,0.19,-,28.4,35,80,19.0,7.97,1.08,6.89,-,-,-,4.87,26.73,82.28,65.0
1993,雲林縣,2013/10/06,麥寮,0.7,0.17,-,31.9,39,48,21.0,8.98,2.39,6.59,1.881,0.052,1.83,-,25.96,80.76,48.0
1994,雲林縣,2013/10/06,臺西,2.2,0.16,-,33.3,39,35,23.0,7.62,1.19,6.44,1.835,0.055,1.78,-,27.09,81.28,4.0
1995,雲林縣,2013/10/05,斗六,3.4,0.3,-,36.0,57,83,31.0,11.64,2.27,9.36,-,-,-,3.41,26.22,73.23,66.0
1996,雲林縣,2013/10/05,崙背,2.9,0.27,-,38.8,50,167,36.0,10.36,1.49,8.87,-,-,-,5.09,25.62,83.1,108.0
1997,雲林縣,2013/10/05,麥寮,2.1,0.18,-,45.9,56,53,33.0,6.89,1.12,5.79,1.809,0.027,1.78,-,24.45,83.53,52.0
1998,雲林縣,2013/10/05,臺西,2.1,0.19,-,48.2,57,47,23.0,6.89,0.83,6.06,1.83,0.029,1.8,-,25.39,85.77,47.0
1999,雲林縣,2013/10/04,斗六,3.4,0.34,-,38.1,69,66,30.0,15.44,1.91,13.54,-,-,-,2.15,25.74,67.06,72.0
2000,雲林縣,2013/10/04,崙背,2.6,0.23,-,45.1,58,106,22.0,10.68,1.16,9.5,-,-,-,4.11,25.09,71.45,78.0
2001,雲林縣,2013/10/04,麥寮,2.9,0.18,-,48.2,60,73,28.0,9.55,2.27,7.27,1.816,0.02,1.8,-,24.25,70.32,62.0
2002,雲林縣,2013/10/04,臺西,4.1,0.26,-,46.5,60,65,18.0,10.73,1.31,9.42,1.837,0.035,1.8,-,25.19,73.29,58.0
2003,雲林縣,2013/10/03,斗六,5.0,0.41,-,45.7,78,79,46.0,13.15,0.98,12.14,-,-,-,2.1,25.8,64.94,77.0
2004,雲林縣,2013/10/03,崙背,3.9,0.32,-,53.7,66,147,45.0,11.49,1.1,10.38,-,-,-,4.24,25.55,64.87,98.0
2005,雲林縣,2013/10/03,麥寮,3.4,0.27,-,57.8,64,105,43.0,11.7,1.54,10.15,1.851,0.045,1.81,-,24.76,65.4,78.0
2006,雲林縣,2013/10/03,臺西,2.7,0.24,-,60.7,66,119,34.0,7.46,0.73,6.69,1.85,0.03,1.82,-,25.75,69.32,84.0
2007,雲林縣,2013/10/02,斗六,4.8,0.37,-,45.2,82,74,40.0,14.75,1.81,12.92,-,-,-,2.25,27.34,70.98,80.0
2008,雲林縣,2013/10/02,崙背,4.1,0.32,-,49.7,76,131,41.0,12.91,1.59,11.31,-,-,-,4.4,26.88,73.36,90.0
2009,雲林縣,2013/10/02,麥寮,4.5,0.33,-,52.6,85,92,40.0,15.18,1.81,13.36,1.909,0.078,1.83,-,26.32,72.36,71.0
2010,雲林縣,2013/10/02,臺西,3.5,0.27,-,57.8,87,76,28.0,9.23,0.75,8.46,1.905,0.05,1.86,-,27.02,75.49,63.0
2011,雲林縣,2013/10/01,斗六,4.0,0.35,-,38.6,78,51,27.0,14.0,1.28,12.72,-,-,-,1.72,28.8,74.75,82.0
2012,雲林縣,2013/10/01,崙背,4.9,0.35,-,33.5,56,55,28.0,13.63,1.33,12.28,-,-,-,2.83,27.9,83.12,62.0
2013,雲林縣,2013/10/01,麥寮,3.0,0.33,-,36.8,54,64,26.0,12.71,2.78,9.94,1.935,0.074,1.86,-,27.42,82.03,57.0
2014,雲林縣,2013/10/01,臺西,-,0.31,-,39.0,55,46,19.0,11.4,0.9,10.53,-,-,-,-,27.7,84.4,46.0
2015,嘉義縣,2013/10/31,朴子,4.0,0.33,-,41.4,80,132,54.0,15.98,1.44,14.52,-,-,-,2.11,24.74,75.44,101.0
2016,嘉義縣,2013/10/31,新港,3.7,0.44,-,38.8,83,101,38.0,19.21,2.34,16.87,-,-,-,2.09,24.4,74.4,89.0
2017,嘉義縣,2013/10/30,朴子,3.2,0.37,-,43.6,83,100,50.0,17.24,2.53,14.7,-,-,-,1.27,24.69,73.27,83.0
2018,嘉義縣,2013/10/30,新港,4.3,0.47,-,47.8,101,96,25.0,22.72,4.6,18.11,-,-,-,1.51,24.39,72.42,130.0
2019,嘉義縣,2013/10/29,朴子,3.3,0.3,-,39.6,79,102,34.0,15.92,2.3,13.61,-,-,-,1.63,23.6,74.86,104.0
2020,嘉義縣,2013/10/29,新港,4.1,0.41,-,36.3,79,90,23.0,19.42,3.85,15.57,-,-,-,1.58,23.21,74.4,88.0
2021,嘉義縣,2013/10/28,朴子,3.2,0.33,-,39.4,79,96,38.0,14.13,2.01,12.13,-,-,-,1.34,23.0,71.71,75.0
2022,嘉義縣,2013/10/28,新港,4.5,0.42,-,40.6,85,93,25.0,18.19,2.67,15.53,-,-,-,1.46,22.57,72.25,84.0
2023,嘉義縣,2013/10/27,朴子,2.8,0.33,-,46.4,76,108,50.0,10.89,1.23,9.66,-,-,-,1.62,21.79,68.91,79.0
2024,嘉義縣,2013/10/27,新港,2.8,0.44,-,45.9,83,96,35.0,13.34,1.27,12.08,-,-,-,1.65,21.2,70.31,88.0
2025,嘉義縣,2013/10/26,朴子,3.5,0.35,-,48.5,67,182,44.0,10.95,1.11,9.84,-,-,-,3.05,21.3,62.14,116.0
2026,嘉義縣,2013/10/26,新港,3.6,0.41,-,50.3,69,110,31.0,12.3,1.49,10.81,-,-,-,3.71,20.72,64.93,80.0
2027,嘉義縣,2013/10/25,朴子,3.6,0.35,-,53.5,61,233,59.0,10.35,1.03,9.32,-,-,-,3.45,21.81,60.12,142.0
2028,嘉義縣,2013/10/25,新港,3.4,0.4,-,56.8,64,133,45.0,10.72,0.9,9.82,-,-,-,3.89,21.34,63.23,92.0
2029,嘉義縣,2013/10/24,朴子,2.4,0.23,-,54.2,59,150,34.0,8.68,1.17,7.51,-,-,-,4.2,22.98,68.14,100.0
2030,嘉義縣,2013/10/24,新港,1.8,0.28,-,55.2,61,82,32.0,8.79,1.17,7.62,-,-,-,4.75,22.55,69.76,66.0
2031,嘉義縣,2013/10/23,朴子,2.6,0.25,-,53.4,69,174,42.0,8.28,0.79,7.46,-,-,-,3.38,23.2,71.42,112.0
2032,嘉義縣,2013/10/23,新港,2.6,0.33,-,51.3,71,111,37.0,10.62,0.93,9.69,-,-,-,3.57,22.81,71.69,80.0
2033,嘉義縣,2013/10/22,朴子,3.2,0.32,-,55.5,67,196,52.0,8.84,0.78,8.05,-,-,-,3.53,23.27,66.7,123.0
2034,嘉義縣,2013/10/22,新港,2.7,0.37,-,57.0,71,133,47.0,9.16,1.18,7.98,-,-,-,3.94,22.93,68.53,92.0
2035,嘉義縣,2013/10/21,朴子,3.0,0.23,-,44.6,60,140,31.0,8.99,0.78,8.19,-,-,-,3.15,24.49,69.13,95.0
2036,嘉義縣,2013/10/21,新港,2.6,0.27,-,46.2,63,81,25.0,9.38,1.25,8.14,-,-,-,3.69,24.28,70.09,66.0
2037,嘉義縣,2013/10/20,朴子,2.7,0.19,-,36.0,54,133,25.0,8.89,1.44,7.45,-,-,-,2.97,25.04,72.89,92.0
2038,嘉義縣,2013/10/20,新港,2.4,0.25,-,36.5,58,92,23.0,9.66,1.49,8.17,-,-,-,3.25,24.79,73.07,71.0
2039,嘉義縣,2013/10/19,朴子,3.8,0.29,-,33.0,66,99,28.0,13.39,1.89,11.52,-,-,-,2.05,25.46,73.62,74.0
2040,嘉義縣,2013/10/19,新港,3.2,0.29,-,34.4,70,74,31.0,13.56,1.86,11.71,-,-,-,2.31,25.34,73.66,73.0
2041,嘉義縣,2013/10/18,朴子,3.2,0.27,-,36.7,73,92,30.0,13.93,1.98,11.92,-,-,-,1.97,25.16,70.57,72.0
2042,嘉義縣,2013/10/18,新港,3.4,0.33,-,39.6,81,66,29.0,16.26,3.51,12.75,-,-,-,2.04,24.82,71.32,81.0
2043,嘉義縣,2013/10/17,朴子,3.9,0.28,-,37.2,65,92,25.0,14.29,1.26,12.99,-,-,-,2.2,24.32,61.76,71.0
2044,嘉義縣,2013/10/17,新港,3.6,0.32,-,33.3,62,67,29.0,16.09,2.67,13.4,-,-,-,2.33,23.36,66.67,71.0
2045,嘉義縣,2013/10/16,朴子,3.6,0.25,-,43.2,59,188,33.0,11.42,1.29,10.13,-,-,-,3.33,24.49,55.11,119.0
2046,嘉義縣,2013/10/16,新港,3.1,0.31,-,45.1,61,113,30.0,11.39,0.92,10.45,-,-,-,3.86,23.48,61.51,82.0
2047,嘉義縣,2013/10/15,朴子,2.9,0.2,-,40.5,58,133,29.0,9.85,1.54,8.31,-,-,-,2.88,26.99,63.08,92.0
2048,嘉義縣,2013/10/15,新港,3.0,0.27,-,39.7,60,105,28.0,11.68,1.16,10.52,-,-,-,2.93,26.42,67.54,78.0
2049,嘉義縣,2013/10/14,朴子,3.4,0.27,-,39.7,68,97,32.0,10.63,1.14,9.46,-,-,-,1.91,28.17,74.76,74.0
2050,嘉義縣,2013/10/14,新港,3.0,0.28,-,37.4,68,87,28.0,12.3,2.42,9.88,-,-,-,1.98,27.68,75.98,71.0
2051,嘉義縣,2013/10/13,朴子,3.4,0.31,-,35.3,63,117,34.0,10.57,1.0,9.56,-,-,-,1.79,28.09,73.18,84.0
2052,嘉義縣,2013/10/13,新港,3.2,0.34,-,35.3,67,94,36.0,12.35,2.13,10.22,-,-,-,1.77,27.59,75.05,72.0
2053,嘉義縣,2013/10/12,朴子,3.2,0.33,-,41.6,83,97,36.0,13.33,1.34,11.97,-,-,-,1.63,28.11,73.65,88.0
